id,title,cuisine,phone,feature,zipcode,street_addr
489,901 Columbus Cafe," Cafe,American",4154099001," Seating, Serves Alcohol, Takeout, Outdoor Seating, Wheelchair Accessible",94133,901 Columbus avenue
490,The Keystone," American, Bar",4157771200," Reservations, Seating, Waitstaff, Serves Alcohol, Television, Wheelchair Accessible",94103,68 4th street
491,Magnolia Gastropub," American, Bar,Pub, Gastropub",4158647468," Seating, Waitstaff, Serves Alcohol",94117,1398 Haight street
492,Hard Water," American, Bar",4153923021," Reservations, Waitstaff, Serves Alcohol, Full Bar",,Pier 3
493,B Star,,4159339900," Reservations, Seating, Waitstaff, Takeout, Serves Alcohol",94110,127 Clement street
494,Pompei's Grotto," Italian,American,Seafood,Soups",4157769265," Outdoor Seating, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol, Full Bar",94133,340 Jefferson street
495,Beso," Mediterranean,Spanish",4158015392," Reservations, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol",94114,4058A 18th street
496,Bask," Mediterranean,Spanish,Gluten Free Options",4153922275," Reservations, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol, Full Bar, Takeout",94111,42 Columbus Avenue
497,Causwells, American,4154476081," Reservations, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol",94123,2346 Chestnut street
498,Mission Chinese Food," Chinese,Asian",4158632800," Delivery, Takeout, Seating, Waitstaff, Serves Alcohol, Reservations",94110,2234 Mission street
499,Oasis Grill," Mediterranean,Fast Food,Middle Eastern,Vegetarian Friendly,Halal",4157810313," Takeout, Wheelchair Accessible, Delivery",94111,91 Drumm street
500,Panta Rei, Italian,4155910900," Reservations, Seating, Waitstaff, Serves Alcohol, Full Bar",94133,431 Columbus avenue
501,Ace Wasabi's Rock-n-Roll Sushi," Japanese,Sushi,Asian",4155674903," Takeout, Reservations, Seating, Waitstaff, Serves Alcohol, Wheelchair Accessible",94123,3339 Steiner street
502,Village Pizzeria," Italian,Pizza",4156737771," Reservations, Seating, Television, Serves Alcohol, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Discover, Delivery, Takeout, Waitstaff, Wheelchair Accessible",94109,1243 Van Ness avenue
503,DOSA on Valencia," Indian,Vegetarian Friendly,Vegan Options,Gluten Free Options",4156423672," Reservations, Seating, Waitstaff, Serves Alcohol, Full Bar, Takeout, Wheelchair Accessible",94110,995 Valencia street
504,Kippu Japanese Restaurant," Japanese,Sushi,Asian",," Takeout, Seating, Waitstaff, Serves Alcohol, Reservations",94115,1707 Buchanan street
505,Mission Cheese, American,4155538667," Outdoor Seating, Seating, Serves Alcohol, Takeout",94110,736 Valencia street
506,Buckhorn Grill," American,Fast Food",4159789770," Takeout, Seating, Wheelchair Accessible",94103,845 Market street
507,Super Duper Burgers," American,Fast Food",4155588123," Takeout, Seating, Wheelchair Accessible",94114,2304 Market street
508,Jasper's Corner Tap and Kitchen," Bar,American",4157757979," Takeout, Television, Serves Alcohol, Full Bar, Reservations, Seating, Waitstaff, Wheelchair Accessible, Accepts American Express, Accepts Mastercard, Accepts Visa, Accepts Discover",94102,401 Taylor street
509,Belga," Belgian,European, Bar,Pub",4158727350," Wheelchair Accessible, Full Bar, Reservations, Seating, Waitstaff, Serves Alcohol, Television",94123,2000 Union street
510,Enjoy Vegetarian Restaurant," Chinese,Asian,Vegetarian Friendly,Vegan Options",4159567868," Takeout, Seating, Waitstaff, Wheelchair Accessible",94108,839 Kearny street
511,Bay Watch Restaurant," American,Delicatessen",4157759673," Takeout, Seating, Waitstaff, Highchairs Available, Wheelchair Accessible",94123,2150 Lombard street
512,Bar Tartine," American,International,Gluten Free Options",4154871600," Reservations, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol",94110,561 Valencia street
513,Bristol Farms, American,4159790106," Takeout, Wheelchair Accessible",,Market Street
514,Frog Hollow Farm," American,Cafe,Vegetarian Friendly",4154450990," Takeout, Wheelchair Accessible",,One Ferry Building
515,Novy," American,Mediterranean,Greek,Vegetarian Friendly",4158298383," Reservations, Seating, Waitstaff, Takeout, Wheelchair Accessible, Serves Alcohol",94114,4000 24th street
516,Tacolicious," Mexican,Latin,Spanish",4156261344," Takeout, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol, Full Bar",94110,741 Valencia street
517,Rickhouse,,4153982827," Seating, Serves Alcohol, Full Bar, Wheelchair Accessible",94108,246 Kearny street
518,Lavash," Middle Eastern,Persian",4156645555," Reservations, Seating, Waitstaff, Serves Alcohol, Takeout, Wheelchair Accessible",94122,511 Irving street
519,Bund Shanghai Restaurant," Chinese,Asian,Taiwanese",4159820618," Takeout, Seating, Waitstaff, Serves Alcohol, Delivery, Reservations, Wheelchair Accessible",94133,640 Jackson street
520,Fly Trap," Mediterranean, Bar,Middle Eastern,Persian",4152430580," Reservations, Waitstaff, Serves Alcohol, Full Bar, Seating, Wheelchair Accessible",94107,606 Folsom street
521,Izzy's Steaks & Chops," American,Steakhouse",4155630487," Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol, Full Bar, Television",94123,3345 Steiner street
522,Petit Crenn, French,4158641744," Reservations, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol",94102,609 Hayes street
523,Lupa Trattoria, Italian,4152825872," Reservations, Waitstaff, Serves Alcohol, Seating, Wheelchair Accessible",94114,4109 24th street
524,Heirloom Cafe, American,4158212500," Reservations, Seating, Waitstaff, Serves Alcohol",94110,2500 Folsom street
525,The Grind Cafe," American,Cafe",4158640955," Takeout, Outdoor Seating, Seating, Wheelchair Accessible",94117,783 Haight street
526,PPQ Dungeness Island," Seafood,Asian,Vietnamese",4153868266," Reservations, Seating, Waitstaff, Serves Alcohol, Takeout",94121,2332 Clement street
527,Caffe Sport," Italian,Seafood",4159811251," Reservations, Seating, Waitstaff, Serves Alcohol, Takeout",94133,574 Green street
528,Sushi Toni," Japanese,Sushi,Asian",4159868664," Takeout, Seating, Waitstaff, Serves Alcohol",94108,733 Bush street
529,Great Eastern Restaurant," Chinese,Asian",4159862500," Takeout, Seating, Waitstaff, Serves Alcohol, Reservations, Wheelchair Accessible",94133,649 Jackson street
530,North Beach Pizza," Italian,Pizza",," Delivery, Takeout, Seating, Wheelchair Accessible, Waitstaff, Serves Alcohol",94133,1462 Grant avenue
531,Farmhouse Kitchen," Thai,Asian,Vegetarian Friendly",4158142920," Takeout, Reservations, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol",94110,710 Florida street
532,Legion of Honor Cafe," Cafe,American,Delicatessen",4152212233," Outdoor Seating, Seating, Wheelchair Accessible",94121,"100 34th Avenue,Golden Gate Park"
533,Lord Stanley, American,4158725512," Reservations, Seating, Waitstaff, Serves Alcohol",94109,2065 Polk street
534,Blue Barn Gourmet," American,Vegetarian Friendly,Vegan Options,Gluten Free Options",4154413232," Takeout, Seating, Wheelchair Accessible",94123,2105 Chestnut street
535,Blue Barn Gourmet," American,Healthy,Vegetarian Friendly",4156559438," Takeout, Seating, Wheelchair Accessible",94109,2237 Polk street
536,Lazy Bear, American,4158749921," Reservations, Seating, Waitstaff, Serves Alcohol",94110,3416 19th street
537,Players Sports Grill & Arcade," American, Bar,Pub",4159816300," Takeout, Free Wifi, Reservations, Seating, Waitstaff, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts American Express, Accepts Mastercard, Accepts Visa, Accepts Discover, Highchairs Available",94133,PIER 39
538,The Commissary," Spanish,American",4155613600," Reservations, Seating, Waitstaff, Parking Available, Serves Alcohol, Full Bar, Free Wifi, Wheelchair Accessible",94129,101 Montgomery street in the Presidio on the Main Post
539,Range, American,4152828283," Reservations, Seating, Waitstaff, Serves Alcohol, Wheelchair Accessible, Full Bar",94110,842 Valencia street
540,Lucca Delicatessen," Italian,Delicatessen",4159217873, Takeout,94123,2120 Chestnut street
541,Mario's Bohemian Cigar Store and Cafe," Cafe,Italian",4153620536," Takeout, Seating, Waitstaff, Serves Alcohol, Full Bar, Outdoor Seating",94133,566 Columbus avenue
542,Cafe De Casa," Brazilian,Cafe,South American",4153451055," Takeout, Wheelchair Accessible, Seating",94133,2701 Leavenworth Street
543,Burritt Tavern," American, Bar",4154000561," Reservations, Private Dining, Seating, Waitstaff, Serves Alcohol, Full Bar, Wheelchair Accessible",,Charlie Palmer 417 Stockton street
544,Gitane," Mediterranean,Spanish",4157886686," Seating, Waitstaff, Serves Alcohol, Full Bar, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Accepts Discover, Reservations, Outdoor Seating",,6 Claude Lane
545,Green Chile Kitchen," Southwestern,Mexican,South American",4154409411," Takeout, Wheelchair Accessible, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Accepts Discover, Seating, Serves Alcohol",94115,1801 McAllister street
546,Aux Delices," Asian,Vietnamese,Vegetarian Friendly",4159284977," Takeout, Reservations, Seating, Waitstaff, Serves Alcohol, Wheelchair Accessible",94109,2327 Polk street
547,Salt House, American,4155438900," Reservations, Seating, Waitstaff, Serves Alcohol, Full Bar",94105,545 Mission street
548,Alta Ca, International,4155902585," Reservations, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol, Full Bar",94102,1420 Market street
549,Out the Door," Asian,Vietnamese",4158618032," Takeout, Wheelchair Accessible",,1 Ferry Building
550,Cafe Bastille," French,European,Cafe",4159865673," Reservations, Outdoor Seating, Seating, Waitstaff, Serves Alcohol, Wheelchair Accessible, Full Bar",94104,22 Belden Pl
551,Bacon Bacon, American,," Takeout, Seating, Wheelchair Accessible",94117,205A Frederick street
552,Bursa," Mediterranean,Middle Eastern,Turkish,Greek",4155644006," Takeout, Reservations, Seating, Waitstaff, Serves Alcohol",94127,60 West Portal avenue 1/2 block from West Portal Station
553,El Farolito," Mexican,Latin,Fast Food,Spanish",4156410758," Takeout, Seating",94110,2950 24th street
554,The Chieftain Irish Pub & Restaurant," American,Irish, Bar,Pub",4156150916," Seating, Waitstaff, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, Takeout",94103,198 5th street
555,Commonwealth - San Francisco," American, Contemporary,Gluten Free Options",4153551500," Reservations, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol",94110,2224 Mission Street
556,Taqueria Cancun," Mexican,Latin,Fast Food,Spanish",4158646773," Takeout, Seating, Wheelchair Accessible",94103,1003 Market street
557,Isobune Sushi," Japanese,Sushi,Asian",4155631030," Takeout, Wheelchair Accessible, Serves Alcohol, Reservations, Waitstaff",94115,1737 Post street
558,Toast Eatery," American, Diner",," Takeout, Seating, Waitstaff, Wheelchair Accessible",94109,1601 Polk street
559,Dunya," Middle Eastern,American,Mediterranean,Turkish,Greek, Contemporary",4154005770," Reservations, Seating, Waitstaff, Serves Alcohol",94109,1609 Polk Street
560,Benjarong Thai Cuisine," Asian,Thai",4154418999," Delivery, Takeout, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol, Reservations",94123,1968 Lombard street
561,Hidden Vine, Wine Bar,4156743567," Seating, Waitstaff, Wheelchair Accessible, Accepts American Express, Accepts Mastercard, Accepts Visa, Serves Alcohol",94111,408 Merchant street
562,Capurro's Restaurant and Bar," American, Bar,Seafood,Soups,Pub",4157719371," Reservations, Seating, Waitstaff, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, Takeout",94109,498 Jefferson street
563,Ziggy's Burgers, American,4153918181," Takeout, Seating, Wheelchair Accessible",94111,21 Drumm street
564,Sociale, Italian,4159213200," Reservations, Outdoor Seating, Seating, Waitstaff, Serves Alcohol, Wheelchair Accessible",94118,3665 Sacramento street
565,Boulettes Larder," American,Mediterranean",4153991155," Reservations, Outdoor Seating, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol",94111,1 Ferry Building Marketplace
566,Chart House," American,Seafood",4154342260," Reservations, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi",94133,"Pier 39,Building K, Level 2"
567,Cafe Mystique," American,Cafe,Mediterranean",4158659963," Seating, Waitstaff, Serves Alcohol, Takeout, Reservations",94114,464 Castro street
568,Gyro King," Mediterranean,Greek,Middle Eastern,Turkish",4156218313," Takeout, Seating, Wheelchair Accessible",94102,25 Grove street
569,Minas Brazilian Restaurant & Cachacaria," Brazilian,Latin,South American,Spanish",4156268727," Takeout, Serves Alcohol, Reservations, Seating, Waitstaff, Street Parking, Television, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Delivery",94102,41 Franklin street
570,Soma Restaurant & Bar," Mediterranean, Bar",4157798500," Seating, Waitstaff, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, Takeout, Reservations",94103,85 5th street Between Jessie Street & Mission Street
571,Bistro Central Parc," French,European",4159317272," Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol, Reservations, Full Bar",94117,560 Central Avenue
572,Breakfast At Tiffany's, American,4154680977," Seating, Waitstaff, Takeout, Wheelchair Accessible",94134,2499 San Bruno avenue
573,1760, Contemporary,4153591212," Reservations, Seating, Waitstaff, Serves Alcohol, Full Bar, Wheelchair Accessible",94109,1760 Polk street
574,Cornell Hotel De France, French,4154213154," Reservations, Seating, Waitstaff, Serves Alcohol",94108,715 Bush street
575,Ginto Izakaya Japonaise," Japanese,Sushi,Asian",4155302466," Reservations, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol, Takeout",94104,658 Market street
576,Credo, Italian,4156930360," Takeout, Full Bar, Reservations, Seating, Waitstaff, Serves Alcohol, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Accepts Discover, Wheelchair Accessible",94104,360 Pine street
577,Memphis Minnie's," American,Barbecue",4158647675," Takeout, Seating, Serves Alcohol, Delivery, Wheelchair Accessible",94117,576 Haight street
578,Zpizza," Italian,Pizza,Gluten Free Options",4159955552," Takeout, Seating, Wheelchair Accessible, Delivery",94103,833 Mission street
579,Beach Chalet Brewery and Restaurant," American, Bar,Seafood,Gluten Free Options",4153868439," Seating, Waitstaff, Parking Available, Highchairs Available, Serves Alcohol, Full Bar, Reservations",94121,1000 Great Hwy
580,Vesuvio Cafe," Pub, Bar",4153623370," Seating, Serves Alcohol",94133,255 Columbus avenue
581,Sushirrito," Japanese,Sushi,Asian,Fast Food",4154957655," Takeout, Wheelchair Accessible",94105,59 New Montgomery street
582,Jake's Steaks," American, Bar,Steakhouse,Pub, Diner",4159222211," Waitstaff, Takeout, Seating, Serves Alcohol, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Delivery, Outdoor Seating, Television, Highchairs Available, Wheelchair Accessible",94123,3301 Buchanan street
583,Chambers - Phoenix Hotel, American,4154965178," Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Cash Only, Free Wifi, Accepts Discover, Reservations",94109,601 Eddy street
584,Lai Hong Lounge," Chinese,Asian",4153972290," Takeout, Seating, Waitstaff, Serves Alcohol",94133,1416 Powell street
585,The Oak Room - The Westin St. Francis, American,4157740264," Reservations, Seating, Waitstaff, Parking Available, Valet Parking, Wheelchair Accessible, Serves Alcohol",94102,335 Powell street
586,Californios, Mexican,4157570994," Reservations, Seating, Waitstaff, Wheelchair Accessible",94110,3115 22nd street
587,Mochica," Peruvian,Latin,South American",4152780480," Reservations, Seating, Waitstaff, Serves Alcohol",94107,1469 18th street
588,Cafe Bistro - Nordstrom San Francisco," American,Cafe",4159775155," Reservations, Seating, Waitstaff, Serves Alcohol, Full Bar",94103,865 Market street
589,AQ, American,4153419000," Reservations, Seating, Waitstaff, Serves Alcohol, Full Bar, Wheelchair Accessible",94103,1085 Mission Street
590,Blue Bottle Cafe, Cafe,4152527535, Takeout,,315 Linden street
591,Basil - Thai Restaurant & Bar," Asian,Thai",4155528999," Takeout, Reservations, Seating, Waitstaff, Serves Alcohol, Full Bar",94103,1175 Folsom street
592,Posh Bagel," American,Cafe",4159868688," Takeout, Seating, Wheelchair Accessible",94111,4 Embarcadero Ctr
593,Mangia Tutti Ristorante, Italian,4157882088," Reservations, Seating, Waitstaff, Serves Alcohol, Wheelchair Accessible",94111,635 Clay street
594,Pork Store Cafe," American,Cafe, Diner",4158646981," Takeout, Seating, Waitstaff, Wheelchair Accessible",94117,1451 Haight street
595,Aziza," Moroccan,African",4157522222," Reservations, Seating, Waitstaff, Serves Alcohol, Full Bar",94121,5800 Geary boulevard
596,Griddle Fresh, American,4156477037," Seating, Waitstaff, Takeout",94114,4007 24th street
597,People's Cafe," American,Cafe,Delicatessen",4155538842," Takeout, Seating",94117,1419 Haight street
598,Le P'tit Laurent, French,4153343235," Reservations, Seating, Waitstaff, Serves Alcohol",94131,699 Chenery street
599,Olea, American,4152028521," Reservations, Seating, Waitstaff, Serves Alcohol",94109,1494 California street
600,Garden Court, American,4155121111," Reservations, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol, Full Bar, Parking Available, Valet Parking, Free Wifi",94105,2 New Montgomery street Palace Hotel
601,Nick's Crispy Taco's," Mexican, Bar,Pub",4154098226," Takeout, Seating, Television, Wheelchair Accessible, Full Bar, Serves Alcohol",94109,1500 Broadway
602,Allegro Romano, Italian,4159284002," Reservations, Seating, Waitstaff, Serves Alcohol",94109,1701 Jones street
603,Serpentine, American,4152522000," Reservations, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol, Full Bar",94107,2495 3rd street
604,HRD," Korean,Mexican,Asian",4155432355," Delivery, Television, Wheelchair Accessible, Takeout, Seating, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Accepts Discover, Waitstaff, Serves Alcohol",94107,521A 3rd Street
605,Freddie's Sandwiches," Fast Food,Soups",4154332882," Takeout, Outdoor Seating, Wheelchair Accessible",94133,300 Francisco street
606,Squat and Gobble Cafe 16th Street," American,Cafe",4155522125," Outdoor Seating, Seating, Takeout",94114,3600 16th street
607,Padrecito," Mexican,Latin,Gluten Free Options",4157425505," Reservations, Seating, Waitstaff, Serves Alcohol, Full Bar, Takeout, Wheelchair Accessible",94117,901 Cole street Carl
608,Garcon, French,4154018959," Reservations, Seating, Waitstaff, Serves Alcohol, Full Bar, Wheelchair Accessible",94110,1101 Valencia street
609,Zingari Ristorante + Jazz Bar," Steakhouse,Seafood,Italian,Mediterranean",4158858850," Takeout, Seating, Waitstaff, Parking Available, Validated Parking, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Discover, Reservations, Valet Parking",94102,501 Post street
610,Aster,,4158759810," Reservations, Waitstaff, Serves Alcohol, Seating, Wheelchair Accessible",94110,1001 Guerrero street
611,The Brixton," American, Bar",4154091114," Reservations, Seating, Waitstaff, Television, Serves Alcohol, Full Bar, Wheelchair Accessible",94123,2140 Union Street
612,Cafe Venue," American,Cafe",4155461144," Takeout, Seating, Wheelchair Accessible",94103,67 5th street
613,Fresca," Peruvian,Latin,South American,Spanish,Vegetarian Friendly",4154472668," Reservations, Seating, Waitstaff, Serves Alcohol",94115,2114 Fillmore street
614,Boba Guys, Cafe,4159672622, Takeout,94108,429 Stockton street
615,Orexi," Mediterranean,Greek",415664," Reservations, Seating, Waitstaff, Serves Alcohol",94127,243 West Portal Avenue
616,Balboa Cafe," American, Bar,Pub",4159213944," Reservations, Seating, Waitstaff, Serves Alcohol, Full Bar, Television, Wheelchair Accessible",94123,3199 Fillmore street
617,Barcha," Mediterranean,Middle Eastern,Vegetarian Friendly",4159575463," Reservations, Seating, Waitstaff, Takeout, Wheelchair Accessible",94105,28 Fremont street
618,Blowfish Sushi To Die For," Sushi,Asian,Japanese,Seafood",4152853848," Reservations, Seating, Waitstaff, Takeout, Outdoor Seating, Serves Alcohol, Full Bar",94110,2170 Bryant street
619,Orphan Andys - 17th St.," American, Diner",4158649795," Waitstaff, Takeout, Seating",94114,3991 17th Street #A
620,Mission Rock Resort," American, Bar,Seafood,Gluten Free Options",4157017625," Outdoor Seating, Seating, Waitstaff, Reservations, Highchairs Available, Wheelchair Accessible, Serves Alcohol",94158,817 Terry a Francois boulevard
621,Contigo," Mediterranean,Spanish",4152850250," Reservations, Seating, Waitstaff, Serves Alcohol, Outdoor Seating",94114,1320 Castro street
622,Mama Ji's," Chinese,Asian",4156264416," Takeout, Seating, Waitstaff, Serves Alcohol, Wheelchair Accessible",94114,4416 18th street 
623,Chipotle Mexican Grill," Mexican,Fast Food, Southwestern",4155003533," Takeout, Seating, Wheelchair Accessible",94133,333 Jefferson street Ste 104
624,ABV," American, Bar,Pub,Vegetarian Friendly",," Seating, Serves Alcohol, Waitstaff",94103,3174 16th street
625,San Tung," Chinese,Asian,Korean",4152420828," Takeout, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol",94122,1031 Irving street
626,Caffe Roma," Italian,Cafe,Delicatessen",4152967942," Takeout, Seating, Outdoor Seating",94133,526 Columbus avenue
627,Citrus Club," Asian,Thai",4153876366," Seating, Waitstaff, Serves Alcohol, Takeout, Wheelchair Accessible",94117,1790 Haight street
628,Shizen," Japanese,Sushi,Asian,Vegan Options",4156785767," Takeout, Seating, Waitstaff, Serves Alcohol",94103,370 14th street
629,Grandeho's Kamekyo," Japanese,Sushi,Asian",4156736828," Takeout, Seating, Waitstaff, Serves Alcohol, Reservations, Wheelchair Accessible",94109,2721 Hyde street
630,Ella's," American,Gluten Free Options",4154415669," Seating, Waitstaff, Highchairs Available, Takeout, Reservations, Wheelchair Accessible",94115,500 Presidio avenue
631,The Ramp Restaurant," American, Bar,Seafood",4156212378," Outdoor Seating, Seating, Waitstaff, Full Bar, Television, Serves Alcohol",94158,855 Terry Francois street
632,Yang Sing Restaurant," Chinese,Asian",4157811111," Reservations, Seating, Waitstaff, Serves Alcohol, Takeout, Wheelchair Accessible",,49 Stevenson Street
633,Jenny's Burgers," American,Fast Food",4157531453," Takeout, Seating, Wheelchair Accessible",94122,1233 9th avenue
634,Ragazza," Italian,Pizza",4152551133," Takeout, Outdoor Seating, Seating, Waitstaff, Serves Alcohol, Wine and Beer, Accepts Mastercard, Accepts Visa, Digital Payments, Wheelchair Accessible",94117,311 Divisadero Street
635,Caffe Puccini," Italian,Cafe",4159897033," Seating, Waitstaff, Takeout, Wheelchair Accessible",94133,411 Columbus avenue
636,Beachside Cafe," American,Cafe",4156824961," Outdoor Seating, Seating, Takeout, Wheelchair Accessible",94122,4300 Judah street
637,Viva Goa, Indian,4154402600," Delivery, Takeout, Seating, Waitstaff, Serves Alcohol, Reservations, Wheelchair Accessible",94123,2420 Lombard street between Scott street & United States Highway 101
638,Papalote Mexican Grill, Mexican,4159708815," Takeout, Seating, Waitstaff",94110,3409 24th street
639,Nick's Lighthouse," American,Seafood,Soups",4159291300," Takeout, Seating, Waitstaff, Serves Alcohol",94133,2801 Taylor Street #5
640,Castagna, French,4154404290," Reservations, Seating, Serves Alcohol, Waitstaff, Wheelchair Accessible",94123,2015 Chestnut street
641,First Crush Restaurant Wine Bar & Lounge," American, Wine Bar",4159827874," Takeout, Seating, Waitstaff, Serves Alcohol, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Accepts Discover, Reservations",94102,101 Cyril Magnin street
642,Brindisi Cucina di Mare," Italian,Seafood,Mediterranean",4155938000," Reservations, Outdoor Seating, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol, Full Bar",94104,88 Belden Pl
643,Precita Park Cafe," American,Cafe,Gluten Free Options",4156477702," Reservations, Seating, Serves Alcohol, Takeout, Outdoor Seating, Waitstaff, Wheelchair Accessible",94110,500 Precita avenue
644,Blue Plate," American, Contemporary",4152826777," Reservations, Seating, Waitstaff, Serves Alcohol",94110,3218 Mission street
645,Cove Cafe," American,Cafe",4156260462," Seating, Television, Takeout, Waitstaff, Wheelchair Accessible",94114,434 Castro street
646,Begoni Bistro," Chinese,Asian,Vietnamese",4157570120," Takeout, Reservations, Seating, Waitstaff, Serves Alcohol",94133,615 Jackson street
647,Eric's Restaurant," Chinese,Asian",4152820919," Takeout, Seating, Waitstaff, Serves Alcohol, Delivery, Reservations",94131,1500 Church street
648,Cha-Ya," Japanese,Sushi,Asian,Vegetarian Friendly",4152527825," Takeout, Seating, Waitstaff",94110,762 Valencia street
649,Jane on Larkin," Cafe,Gluten Free Options",4155935359," Takeout, Seating",94109,925 Larkin street
650,Arlequin Cafe," Cafe,American",," Outdoor Seating, Seating, Serves Alcohol, Takeout, Wheelchair Accessible",94102,384A Hayes street
651,Million Thai Restaurant," Asian,Thai,Vegetarian Friendly",4155259040," Delivery, Television, Takeout, Reservations, Seating, Waitstaff, Serves Alcohol, Free Wifi, Wheelchair Accessible",94103,385 Taylot street Inside Milano Hotel
652,Shalimar," Indian,Pakistani,Halal",4159280333," Takeout, Seating",94102,532 Jones street
653,Umami Burger," American, Bar,Pub",4159048626," Takeout, Reservations, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol",94107,242 King street
654,Mela Tandoori Kitchen," Indian,Vegetarian Friendly",4154474041," Takeout, Reservations, Seating, Waitstaff, Serves Alcohol, Wheelchair Accessible",94102,536 Golden Gate avenue
655,The Little Chihuahua," Mexican, Southwestern,Latin,Spanish",4152558225," Takeout, Seating, Serves Alcohol",94117,292 Divisadero street
656,Ben Thai Cafe," Thai,Asian",4157712562," Delivery, Takeout, Seating, Waitstaff, Serves Alcohol, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Accepts Discover",94109,1331 Polk street
657,El Porteno Empanadas," Latin,Mexican,Spanish",4155134529, Takeout,94111,1 Ferry Building
658,Ramen Yamadaya," Japanese,Asian,Soups",4153599983," Seating, Waitstaff, Serves Alcohol, Takeout",94115,1728 Buchanan street 2nd Floor
659,Mathilde," French,European",4155466128," Reservations, Seating, Waitstaff, Wheelchair Accessible",94107,315 Fifth Street
660,Baker Street Bistro," French,European",4159311475," Reservations, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol, Outdoor Seating",94123,2953 Baker street
661,Puerto Alegre Restaurant," Mexican,Latin,Spanish",4152558201," Takeout, Seating, Waitstaff, Serves Alcohol, Full Bar, Reservations, Wheelchair Accessible",94110,546 Valencia street
662,Caffe Sapore," Cafe,Italian",4154741222," Takeout, Seating, Wheelchair Accessible",94133,790 Lombard street
663,Barbary Coast," American,Cafe",4159893888," Takeout, Seating, Wheelchair Accessible",94102,55 Cyril Magnin street
664,Lers Ros Thai," Asian,Thai",4158749661," Takeout, Reservations, Seating, Waitstaff, Serves Alcohol, Wheelchair Accessible",94102,307 Hayes street
665,Bisou French Bistro," French, Contemporary",4155566200," Reservations, Seating, Waitstaff, Serves Alcohol, Full Bar",94114,2367 Market Street
666,Piraat Pizzeria & Rotisserie," Italian,Pizza",4155937771," Delivery, Takeout, Seating, Wheelchair Accessible, Serves Alcohol, Waitstaff, Television",94102,696 Sutter street
667,Taqueria La Cumbre," Mexican,Latin,Spanish",4158638205," Takeout, Seating, Serves Alcohol, Wheelchair Accessible",94110,515 Valencia street
668,Wines of California wine bar," Wine Bar,International",4152888600," Outdoor Seating, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol",,Pier 39 building N level 1
669,Asian Box," Fast Food,Asian,Vegetarian Friendly",4152883688," Takeout, Seating, Wheelchair Accessible",94102,170 Ofarrell street Macy's Union Square - Cellar
670,Zushi Puzzle," Japanese,Sushi,Asian",4159319319," Reservations, Seating, Waitstaff, Serves Alcohol, Takeout",94123,1910 Lombard street
671,Hong Kong Lounge II," Chinese,Asian",," Takeout, Reservations, Seating, Waitstaff, Wheelchair Accessible, Serves Alcohol",94118,3300 Geary boulevard
