id,title,cuisine,phone,feature,zipcode,street_addr
478,Thee Parkside," Bars,Music Venues",4152521330,"bikeParking, goodForGroups, outdoorSeating, hasTV",94107,1600 17th street
479,440 Castro, Gay Bars,4156218732,"bikeParking, goodForGroups, hasTV",94114,440 Castro street
480,Fireside Bar, Bars,4157316433,"creditCard, bikeParking, goodForGroups, hasTV",94122,603 Irving street
481,Mamá Art Cafe," Art Galleries,Cafes",4155868453,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, outdoorSeating",94112,4754 Mission street
482,Edinburgh Castle Pub, Pubs,4158854074,"creditCard, goodForGroups, hasTV",94109,950 Geary street
483,Shalimar Resturant," Indian,Pakistani",4157764642,"takeout, bikeParking, goodForKids, goodForGroups, outdoorSeating, caters",94109,1409 Polk street
484,Good Luck Dim Sum, Dim Sum,4153863388,"takeout, bikeParking, goodForKids",94118,736 Clement street
485,Goody Goodie Cream &amp; Sugar," Bakeries,Coffee & Tea,Desserts",4158646370,"delivery, takeout, creditCard, bikeParking, outdoorSeating, caters",94103,1830 Harrison street
486,Fayala," Mediterranean,Mexican,French",4157570444,"delivery, takeout, creditCard, bikeParking, goodForKids, goodForGroups, outdoorSeating, hasTV, caters",94105,215 Fremont street
487,Yo Yo’s, Japanese,4152968273,"takeout, bikeParking, goodForKids",94111,318 Pacific avenue
488,Sun Kwong Restaurant, Chinese,4156739478,"takeout, goodForKids, goodForGroups, waiterService, caters",94109,1400 Jackson street
489,Fillmore Street Cafe," Coffee & Tea,Delis,Cafes",4157490987,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, outdoorSeating, hasTV",94115,1301 Fillmore street
490,Emperor Norton’s Boozeland, Bars,4159268118,"reservations, bikeParking, goodForGroups, outdoorSeating, hasTV",94102,510 Larkin street
491,Howard’s Cafe," American (Traditional),Diners,Breakfast & Brunch",4155644723,"takeout, bikeParking, goodForKids, goodForGroups, waiterService",94122,1309 9th avenue
492,The Little Spot Cafe," Coffee & Tea,Bagels,Sandwiches",4155501800,"takeout, creditCard, bikeParking, goodForKids, outdoorSeating, waiterService",94110,1199 S Van Ness avenue
493,Oasis Grill," Greek,Mediterranean,American (Traditional)",4157810313,"takeout, creditCard, bikeParking, goodForKids, caters",94111,91 Drumm street
494,Bow-K," Convenience Stores,Beer, Wine & Spirits,Coffee & Tea",4152789985,bikeParking,94107,700 4th street
495,McDonald’s," Fast Food,Burgers",4153621082,"delivery, takeout, creditCard, applePay, goodForKids, goodForGroups, waiterService",94108,441 Sutter street
496,Cafe Dolci," Coffee & Tea,Vietnamese,Sandwiches",4153929222,"takeout, bikeParking, goodForKids",94102,740 Market street
497,The Blue Fig," Coffee & Tea,Breakfast & Brunch",4158759622,"takeout, bikeParking, goodForKids, outdoorSeating",94110,990 Valencia street
498,Viking’s Giant Submarines," Burgers,Sandwiches",4155865333,"takeout, creditCard, bikeParking, goodForKids",94131,2906 Diamond street
499,Chapter 2 Coffee," Coffee & Tea,Cafes",,"creditCard, goodForKids, goodForGroups, hasTV",94111,411 Sansome street
500,Bazaar Cafe," Coffee & Tea,American (New)",4158315620,"takeout, creditCard, applePay, bikeParking, goodForKids, goodForGroups, outdoorSeating",94121,5927 California street
501,Progressive Grounds," Coffee & Tea,Sandwiches",4152826233,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, outdoorSeating, caters",94110,400 Cortland avenue
502,Estela’s Fresh Sandwiches," Sandwiches,Juice Bars & Smoothies",4154409500,"takeout, creditCard, bikeParking, goodForKids, outdoorSeating, caters",94108,891 Bush street
503,Diju Jewelery," Watch Repair,Jewelry",4158143644,"creditCard, applePay, bikeParking",94110,3247 24th street
504,Portal’s Tavern," Pubs,Sports Bars",4157311208,"bikeParking, goodForGroups, outdoorSeating, hasTV",94127,179 West Portal avenue
505,Sheboygan Bratwurst Stands," Food Stands,Hot Dogs",8889666966,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, outdoorSeating, hasTV",94107,24 Willie Mays Plz
506,Mint Cafe, Sandwiches,4154316468,"takeout, creditCard, bikeParking, goodForKids, goodForGroups",94102,400 Mcallister street
507,Geary Club, Dive Bars,4159284516,hasTV,94109,768 Geary street
508,Active Nutrition," Health Markets,Vitamins & Supplements",4152552844,"creditCard, bikeParking",94114,2275 Market street
509,Nizario’s Pizza, Pizza,4154870777,"delivery, takeout, creditCard, bikeParking, goodForKids, hasTV",94114,4077 18th street
510,Showdown, Bars,4155030684,"creditCard, goodForGroups, hasTV",94103,10 6th street
511,Yo Soy Café Guatemalteco, Cafes,4154666900,"takeout, creditCard, goodForKids, goodForGroups, waiterService",94112,4794 Mission street
512,Taboun, Middle Eastern,4155669696,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, outdoorSeating, caters",94117,203 Parnassus avenue
513,Blue Bottle Coffee, Coffee & Tea,5106533394,"takeout, creditCard, applePay, bikeParking",94111,1 Ferry building
514,Boudin Bakery," Bakeries,Delis",4152211210,"takeout, creditCard, goodForKids, outdoorSeating, caters",94118,399 10th avenue
515,Hawaiian Drive Inn, Hawaiian,4155869382,"takeout, bikeParking, goodForKids, caters",94112,4827 Mission street
516,Duboce Park Cafe," Coffee & Tea,Sandwiches,Breakfast & Brunch",4156211108,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, outdoorSeating",94114,2 Sanchez street
517,Le Petitt’s Kitchen, Sandwiches,4153559404,"takeout, creditCard, goodForKids, caters",94102,265 Golden Gate avenue
518,The Morning Fix," Cafes,Salad,Breakfast & Brunch",,"takeout, creditCard, bikeParking, goodForKids, outdoorSeating",94109,1008 Bush street
519,Papalote Mexican Grill, Mexican,4157760106,"takeout, creditCard, bikeParking, goodForKids, hasTV, caters",94117,1777 Fulton street
520,Onigilly," Japanese,Fast Food",4156714706,"takeout, creditCard, bikeParking, goodForKids, caters",94108,343 Kearny street
521,Woods Polk Station," Breweries,Beer Bar",4154835530,"takeout, creditCard, bikeParking",94109,2255 Polk street
522,Nick’s Crispy Tacos," Mexican,Lounges,Venues & Event Spaces",4154098226,"reservations, delivery, takeout, bikeParking, goodForGroups, outdoorSeating, hasTV, caters",94109,1500 Broadway
523,The Hearth, Bars,4157510200,"bikeParking, goodForGroups, hasTV",94118,4701 Geary boulevard
524,V Cafe," Cheesesteaks,Salad,Burgers",4158633620,"delivery, takeout, creditCard, applePay, bikeParking, goodForKids, goodForGroups, hasTV",94103,1525 Folsom street
525,Haus Coffee, Coffee & Tea,4153747353,"takeout, creditCard, applePay, bikeParking, outdoorSeating",94110,3086 24th street
526,Uncle Benny’s," Donuts,Bagels,Coffee & Tea",4157311323,"takeout, creditCard, bikeParking",94122,2049 Irving street
527,MunchBoxx," Vietnamese,Sandwiches,American (Traditional)",4152777208,"delivery, takeout, creditCard, goodForKids, caters",94111,643 Clay street
528,Martha &amp; Bros Coffee Company, Coffee & Tea,4156481166,"takeout, creditCard, applePay, bikeParking, outdoorSeating",94131,1551 Church street
529,The Boardroom," Bars,American (Traditional)",4159828898,"takeout, creditCard, bikeParking, goodForGroups, hasTV",94133,1609 Powell street
530,Greenhouse Cafe," Coffee & Tea,Cafes,Tea Rooms",4157425545,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, outdoorSeating",94127,329 W Portal avenue
531,Lone Star Saloon, Gay Bars,4158639999,"bikeParking, goodForGroups, outdoorSeating, hasTV",94103,1354 Harrison street
532,Kusina Ni Tess," Filipino,Seafood",4153511169,"takeout, creditCard, bikeParking, goodForKids, hasTV, caters",94102,237 Ellis street
533,The Bird," Chicken Shop,Sandwiches",4158729825,"takeout, creditCard, bikeParking, goodForKids",94105,115 New Montgomery street
534,The Golden West," Bakeries,Sandwiches,American (New)",4152166443,"takeout, creditCard, applePay, bikeParking, caters",94104,8 Trinity Pl
535,San Francisco Community Acupuncture," Acupuncture,Massage,Traditional Chinese Medicine",4156758973,"creditCard, bikeParking",94103,220 Valencia street
536,New Village Cafe," Diners,Breakfast & Brunch,Burgers",4157719598,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, waiterService, caters",94109,1426 Polk street
537,Martha &amp; Brothers Coffee, Coffee & Tea,4156427585,"takeout, creditCard, bikeParking, outdoorSeating",94110,745 Cortland avenue
538,Jim Georgie’s Donuts," Donuts,American (Traditional)",4154683413,"takeout, bikeParking, goodForKids, goodForGroups",94134,2462 San Bruno avenue
539,Peet’s Coffee, Coffee & Tea,4155932661,"takeout, creditCard, applePay, bikeParking",94102,601 Van Ness
540,Yancy’s Saloon, Sports Bars,4156656551,"bikeParking, goodForGroups, hasTV",94122,734 Irving street
541,The Bitter End, Pubs,4152219538,"creditCard, bikeParking, goodForGroups, hasTV",94118,441 Clement street
542,Shangri-La Vegetarian Restaurant," Chinese,Vegetarian,Kosher",4157312548,"reservations, takeout, creditCard, bikeParking, goodForKids, goodForGroups, waiterService",94122,2026 Irving street
543,Moby Dick, Gay Bars,4158611199,"goodForGroups, hasTV",94114,4049 18th street
544,Blue Bottle Coffee Stand," Coffee & Tea,Food Stands",,"takeout, creditCard, applePay, bikeParking",94105,1 Ferry building
545,Asha Tea House," Coffee & Tea,Tea Rooms",4155493688,"takeout, creditCard, applePay, bikeParking",94108,17 Kearny street
546,Lidia’s Cafe Restaurant," Cafes,Breakfast & Brunch",4156266608,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, outdoorSeating, waiterService, caters",94103,550 15th street
547,Dovre Club," Bars,Irish",4152854169,"bikeParking, goodForGroups, hasTV",94110,1498 Valencia street
548,Finnegans Wake, Bars,4157316119,"bikeParking, goodForGroups, outdoorSeating, hasTV",94117,937 Cole street
549,The Art Bistro," Coffee & Tea,Sandwiches,Bagels",4153797119,"takeout, goodForKids",94121,6900 Geary boulevard
550,Dagwood &amp; Scoops," Sandwiches,Ice Cream & Frozen Yogurt,Delis",4158143459,"takeout, creditCard, bikeParking, goodForKids, caters",94110,2736 24th street
551,Wing Lee Bakery," Dim Sum,Bakeries",4156689481,"takeout, bikeParking, goodForKids",94118,503 Clement street
552,Mr. T Cafe," Coffee & Tea,Juice Bars & Smoothies,Bubble Tea",4157695681,"creditCard, caters",94112,4689 Mission street
553,Last Minute Gear," Sports Wear,Outdoor Gear",4158131881,"creditCard, bikeParking",94103,1049 Market
554,All Star Cafe," Donuts,Coffee & Tea,Breakfast & Brunch",4158634949,"delivery, takeout, creditCard, goodForKids, goodForGroups, hasTV, caters",94103,98 9th street
555,Sunflower Vietnamese, Vietnamese,4156265022,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, waiterService",94103,3111 16th street
556,Zen Yai Thai Restaurant, Thai,4158850725,"reservations, delivery, takeout, creditCard, bikeParking, goodForKids, goodForGroups, hasTV, waiterService, caters",94109,771 Ellis street
557,La Paz Restaurant Pupuseria," Mexican,Latin American",4155508313,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, waiterService",94110,1028 Potrero avenue
558,CrepeCone by Sophie," Desserts,Gelato,Creperies",4157951331,"delivery, takeout, creditCard, bikeParking, goodForKids, goodForGroups, outdoorSeating, caters",94107,684 King street
559,Pop’s Sandwich Shop, Sandwiches,4156819501,"delivery, takeout, creditCard, bikeParking, goodForKids, caters",94127,737 Portola Dr
560,Miss SaiGon, Vietnamese,4155220332,"reservations, takeout, creditCard, bikeParking, goodForKids, goodForGroups, hasTV, waiterService, caters",94103,100 6th street
561,Andersen Bakery," Bakeries,Sandwiches",4153451046,"takeout, creditCard, bikeParking, goodForKids, outdoorSeating",94115,1737 Post street
562,Cresta’s Twenty Two Eleven Club, Dive Bars,4156732211,"creditCard, bikeParking, hasTV",94109,2211 Polk street
563,The Beanery, Coffee & Tea,4156611090,"takeout, creditCard, bikeParking, outdoorSeating",94122,602 Irving street
564,Gangway, Gay Bars,4157766828,"creditCard, goodForGroups, hasTV",94109,841 Larkin street
565,Alhamra," Indian,Pakistani,Vegetarian",4156213935,"reservations, delivery, takeout, creditCard, bikeParking, goodForKids, goodForGroups, hasTV, waiterService, caters",94103,3083 16th street
566,Dinosaurs Vietnamese Sandwiches," Sandwiches,Vietnamese",4153341421,"takeout, creditCard, bikeParking, goodForKids, outdoorSeating",94132,2522 Ocean avenue
567,Libby Jane Cafe, Cafes,4159262540,"takeout, creditCard, bikeParking, goodForKids",94109,644 Polk street
568,Pharaohs Mediterranean Sandwich," Mediterranean,Sandwiches",4152927271,"delivery, takeout, creditCard, bikeParking, goodForKids, goodForGroups, outdoorSeating, hasTV, caters",94102,608 Geary street
569,Cole Valley Cafe," Coffee & Tea,Sandwiches,Bagels",4156685282,"takeout, creditCard, bikeParking, goodForKids",94117,701 Cole street
570,Donuts &amp; Things," Donuts,Coffee & Tea",4158851942,"takeout, creditCard, bikeParking",94109,1549 Polk street
571,Volcano, Japanese Curry,4157527671,"takeout, creditCard, bikeParking, goodForKids, goodForGroups",94121,5454 Geary boulevard
572,Boccalone," Italian,Sandwiches",4154336500,"takeout, creditCard, bikeParking, goodForKids, caters",94111,1 Ferry building
573,Tortas Boos Voni, Mexican,4155855880,"takeout, creditCard, bikeParking, goodForKids, hasTV, waiterService",94112,5170 Mission street
574,Stoner’s, Delis,4159137753,"takeout, creditCard, bikeParking, goodForKids, goodForGroups",94102,752 Van Ness avenue
575,Sushi Taka," Sushi Bars,Japanese",,"takeout, creditCard, goodForKids, outdoorSeating, caters",94108,600 Kearny street
576,Sunrise Deli," Delis,Mediterranean",4156648210,"takeout, creditCard, applePay, bikeParking, goodForKids, goodForGroups, caters",94122,2115 Irving street
577,Chutney," Indian,Pakistani",4159315541,"takeout, creditCard, goodForKids, goodForGroups, waiterService, caters",94102,511 Jones street
578,Earth’s Coffee, Coffee & Tea,4159338628,"takeout, creditCard, bikeParking",94118,3400 Geary boulevard
579,Ayola," Greek,Mediterranean",4153911154,"takeout, creditCard, bikeParking, goodForKids, outdoorSeating, caters",94108,327 Kearny street
580,Elbo Room," Bars,Dance Clubs,Music Venues",4155527788,"bikeParking, goodForGroups",94110,647 Valencia street
581,Q Bar," Gay Bars,Dance Clubs",4158642877,"bikeParking, goodForGroups, hasTV",94114,456 Castro street
582,The Deli Lama," Delis,Cheesesteaks,Breakfast & Brunch",4158213795,"takeout, bikeParking, goodForKids, goodForGroups, hasTV",94124,150 Toland street
583,Peet’s Coffee, Coffee & Tea,4155938920,"takeout, creditCard, applePay, bikeParking, outdoorSeating",94105,405 Howard
584,Clement BBQ," Dim Sum,Barbeque",4157529520,"takeout, bikeParking, goodForKids, caters",94118,617 Clement street
585,Whiz Burgers Drive-In, Burgers,4158245888,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, outdoorSeating",94110,700 S Van Ness avenue
586,George’s Zoo Liquor Deli," Beer, Wine & Spirits,Sandwiches",4156643215,"takeout, creditCard, bikeParking, goodForKids",94116,2560 Sloat boulevard
587,El Tepa Taqueria, Mexican,4152558372,"takeout, creditCard, goodForKids, goodForGroups, hasTV",94110,2198 Folsom street
588,Pete’s Deli &amp; Cafe," Delis,Coffee & Tea",4159314800,"takeout, bikeParking, goodForKids, goodForGroups, hasTV, caters",94115,1661 Divisadero street
589,Cafe Isabella," Coffee & Tea,Breakfast & Brunch,Sandwiches",4153783241,"takeout, creditCard, goodForKids, outdoorSeating",94133,1414 Taylor street
590,Chrome Coffee Bar Powered By Cento, Cafes,,"takeout, bikeParking, caters",94107,580 4th street
591,Sanguchón Peruvian Food Truck," Peruvian,Food Trucks",4158859816,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, outdoorSeating, caters",94103,
592,Peet’s Coffee, Coffee & Tea,4155639930,"takeout, creditCard, bikeParking, outdoorSeating",94115,2197 Fillmore Street
593,Nizario’s Pizza, Pizza,4157527777,"delivery, takeout, creditCard, bikeParking, goodForKids, hasTV",94118,3840 Geary boulevard
594,Buster’s Cheesesteak," American (Traditional),Cheesesteaks",4153922800,"takeout, creditCard, applePay, bikeParking, goodForKids, outdoorSeating",94133,366 Columbus avenue
595,Caffe Terzetto Express," Coffee & Tea,Food Stands",,"takeout, creditCard, bikeParking",94122,400 Parnassus street
596,Peet’s Coffee, Coffee & Tea,4154954323,"takeout, creditCard, bikeParking",94105,595 Mission Street
597,White Palace Liquor Store," Beer, Wine & Spirits,Sandwiches",4154680985,"takeout, creditCard, caters",94134,1524 Silver avenue
598,Za Pizza," Pizza,Beer Bar",4157713100,"delivery, takeout, creditCard, bikeParking, goodForKids, outdoorSeating, hasTV, waiterService, caters",94109,1919 Hyde street
599,Prima Cafe," Coffee & Tea,Juice Bars & Smoothies",4152229918,"takeout, creditCard, applePay, bikeParking, caters",94105,215 Fremont street
600,The Coffee Smith, Coffee & Tea,4155031476,"takeout, creditCard, applePay, bikeParking",94102,401 Golden Gate avenue
601,La Promenade Café, Coffee & Tea,4152216063,"takeout, creditCard, bikeParking",94121,3643 Balboa street
602,KJ Paul Karaoke," Karaoke,Party & Event Planning",4155230523,"bikeParking, goodForGroups, outdoorSeating, hasTV",94110,
603,Buddha Lounge, Dive Bars,4153621792,"bikeParking, goodForGroups, hasTV",94108,901 Grant avenue
604,Caffe Greco," Coffee & Tea,Desserts,Sandwiches",4153976261,"takeout, bikeParking, goodForKids, goodForGroups, outdoorSeating",94133,423 Columbus avenue
605,Zona Rosa, Mexican,4156687717,"takeout, bikeParking, goodForKids, goodForGroups, hasTV",94117,1797 Haight street
606,The Blarney Stone," Pubs,Irish",4153869914,"creditCard, bikeParking, goodForGroups, outdoorSeating, hasTV",94121,5625 Geary boulevard
607,Paramo Coffee Company," Coffee & Tea,Cafes",4154344472,"takeout, creditCard, bikeParking, outdoorSeating",94111,4 Embarcadero Ctr
608,Coffee Cultures, Coffee & Tea,6284004376,"takeout, creditCard, bikeParking",94103,1301 Mission street
609,Broken Seal Buttons," Accessories,Printing Services",4159900594,"creditCard, bikeParking",94110,3150 18th street
610,Toma, Mexican,4159218662,"delivery, takeout, creditCard, bikeParking, goodForKids, outdoorSeating, caters",94123,3318 Steiner street
611,Henry’s Cafe &amp; Deli," Convenience Stores,Delis,Korean",4153920612,"takeout, creditCard, bikeParking, goodForKids",94104,111 Sutter street
612,Bi-Rite Creamery," Ice Cream & Frozen Yogurt,Bakeries",4156265600,"takeout, creditCard, bikeParking",94110,3692 18th street
613,EndGames Improv," Performing Arts,Comedy Clubs,Specialty Schools",4158542262,"creditCard, bikeParking, goodForGroups",94103,446 Valencia street
614,Peet’s Coffee, Coffee & Tea,4154218420,"takeout, creditCard, applePay",94104,217 Montgomery Street
615,Duc Loi’s Pantry," Grocery,Delis",4153494988,"takeout, creditCard, bikeParking, goodForKids, goodForGroups",94124,5900 3rd street
616,Front Door Cafe," Sandwiches,American (Traditional)",4159893244,"takeout, creditCard, bikeParking, goodForKids, caters",94111,1 Front street
617,Peet’s Coffee, Coffee & Tea,4152303091,"takeout, creditCard, applePay, bikeParking",94107,370 Fourth Street
618,The Hot Spot, Dive Bars,4153559800,"creditCard, bikeParking, goodForGroups, hasTV",94102,1414 Market street
619,Brainwash Cafe &amp; Laundromat," Cafes,Laundromat",4158613663,"takeout, creditCard, applePay, bikeParking, goodForGroups, outdoorSeating",94103,1122 Folsom street
620,Casa Mexicana, Mexican,4155512272,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, hasTV",94114,180 Church street
621,The Pastry Cupboard," Bakeries,Cafes,Breakfast & Brunch",4158642755,"delivery, takeout, creditCard, bikeParking, goodForKids, caters",94102,1596 Market street
622,Eddy’s Food Store," Beer, Wine & Spirits,Delis,Sandwiches",4156615151,"takeout, creditCard, goodForKids, goodForGroups, hasTV",94122,951 Irving street
623,Chabaa Thai Cuisine," Thai,Desserts,Vegan",4153463121,"delivery, takeout, creditCard, goodForKids, hasTV, waiterService, caters",94102,420 Geary street
624,The Cinch," Gay Bars,Dance Clubs",4157764162,"creditCard, bikeParking, goodForGroups, outdoorSeating, hasTV",94109,1723 Polk street
625,Rockit Swirl," Ice Cream & Frozen Yogurt,Bubble Tea,Sandwiches",4158395282,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, hasTV, caters",94131,2810 Diamond street
626,Taqueria Castillo Mason, Mexican,4159860426,"takeout, bikeParking, goodForKids, goodForGroups, hasTV",94102,10 Mason street
627,Tony’s Cable Car Restaurant," Burgers,Hot Dogs,Sandwiches",4159312416,"takeout, bikeParking, goodForKids, outdoorSeating",94115,2500 Geary boulevard
628,King of Thai Noodle House," Thai,Noodles",4157525198,"delivery, takeout, bikeParking, goodForKids, hasTV, waiterService",94118,639 Clement street
629,Copper Top Ovens," Pizza,Food Stands",5107085040,"takeout, goodForKids, goodForGroups, outdoorSeating, caters",,
630,Bronze Organics," Spray Tanning,Reiki",4158604123,"creditCard, bikeParking",,
631,The Corner Spot, Sports Bars,4157425572,"creditCard, bikeParking, goodForGroups, hasTV",94122,1368 Irving street
632,Yonkers Cafe," Cafes,Wine Bars",4153794459,"takeout, creditCard, goodForKids, hasTV, caters",94122,3815 Noriega street
633,Jim’s Restaurant, Breakfast & Brunch,4152856020,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, waiterService",94110,2420 Mission street
634,Peet’s Coffee, Coffee & Tea,4156266416,"takeout, creditCard, applePay, bikeParking, outdoorSeating, caters",94114,2257 Market Street
635,Wild Pepper, Chinese,4156957678,"reservations, delivery, takeout, creditCard, applePay, bikeParking, goodForKids, goodForGroups, waiterService, caters",94110,3601 26th street
636,Bow Bow Cocktail Lounge," Karaoke,Bars",4154216730,"creditCard, bikeParking, goodForGroups, hasTV",94133,1155 Grant avenue
637,My Corner Cafe, American (Traditional),4155502382,"takeout, creditCard, bikeParking, goodForKids, goodForGroups",94110,1500 S Van Ness avenue
638,Death Guild," Dance Clubs,Lounges",4156261409,"reservations, creditCard, bikeParking, goodForGroups",94103,375 11th street
639,Tanguito," Argentine,Burgers",4155774223,"takeout, bikeParking, goodForKids, goodForGroups, outdoorSeating, waiterService",94133,2850 Jones street
640,Phillies," Sandwiches,Cheesesteaks",4153349606,"takeout, creditCard, applePay, bikeParking, goodForKids, goodForGroups, hasTV, caters",94112,932 Geneva avenue
641,Crepe Temptations," Desserts,Creperies,Bubble Tea",4153794892,"takeout, goodForKids, goodForGroups, hasTV",94122,2575 Judah street
642,Yummy Dumpling," Do-It-Yourself Food,Chinese",4157539308,"takeout, creditCard, bikeParking, goodForKids",94122,1708 Irving street
643,San Buena Taco Truck," Food Stands,Mexican",4155596127,"reservations, takeout, bikeParking, goodForKids, goodForGroups",94103,Shotwell &amp; 16th street
644,Yan’s Kitchen, Chinese,4159898820,"takeout, bikeParking, goodForKids, goodForGroups, waiterService",94111,57 Columbus avenue
645,Anchor Brewing Company, Breweries,4158638350,"creditCard, bikeParking, caters",94107,1705 Mariposa street
646,The Plough &amp; Stars," Pubs,Music Venues",4157511122,"creditCard, bikeParking, goodForGroups, hasTV",94118,116 Clement street
647,Delicious Dim Sum," Dim Sum,Cantonese",4157810721,"takeout, goodForKids",94133,752 Jackson street
648,Eleven O One, Sandwiches,4155671101,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, hasTV",94109,1101 Polk street
649,Murio’s Trophy Room," Dive Bars,Lounges",4157522971,"creditCard, bikeParking, goodForGroups, hasTV",94117,1811 Haight street
650,Sam Wo Restaurant, Chinese,4159898898,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, waiterService, caters",94108,713 Clay street
651,Miss Tomato Sandwich Shop," Sandwiches,Breakfast & Brunch,Coffee & Tea",4153970100,"delivery, takeout, creditCard, goodForKids, outdoorSeating, caters",94111,388 Market street
652,La Quinta Restaurant, Mexican,4156479000,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, hasTV, waiterService",94110,2425 Mission street
653,Jake’s Steaks," Sandwiches,Sports Bars,Cheesesteaks",4159222211,"delivery, takeout, creditCard, bikeParking, goodForKids, goodForGroups, outdoorSeating, hasTV, waiterService",94123,3301 Buchanan street
654,Amawele’s South African Kitchen, South African,4155365900,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, caters",94105,101 Spear street
655,Taqueria El Castillito, Mexican,4156216971,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, hasTV",94110,2092 Mission street
656,Blind Cat, Dive Bars,4158015111,"applePay, bikeParking, goodForGroups, hasTV",94110,3050 24th street
657,Super Cue Cafe," Coffee & Tea,Desserts,Bubble Tea",4155665888,"takeout, creditCard, applePay, bikeParking",94116,1139 Taraval street
658,Hai’s Restaurant, Chinese,4153458728,"takeout, bikeParking, goodForKids, goodForGroups, waiterService",94102,227 Hyde street
659,Farley’s, Coffee & Tea,4156481545,"takeout, creditCard, applePay, bikeParking, outdoorSeating",94107,1315 18th street
660,El Tonayense," Mexican,Food Trucks",4155590404,"takeout, creditCard, applePay, goodForKids, goodForGroups, caters",94110,
661,Northstar Cafe," Bars,Cafes",4153970577,"creditCard, bikeParking, goodForGroups, hasTV",94133,1560 Powell street
662,Starbucks, Coffee & Tea,4153872249,"takeout, creditCard, applePay, bikeParking",94118,3595 California street
663,Mission’s Kitchen, Diners,4156481577,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, waiterService",94110,2738 Mission street
664,Little Red Riding Truck," Food Trucks,German",4156666821,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, caters",,
665,Los Planes De Renderos Pupuseria, Salvadoran,4155858645,"takeout, goodForKids, goodForGroups, waiterService, caters",94112,12 Persia avenue
666,Double Decker," Burgers,Chicken Wings",4155528042,"delivery, takeout, creditCard, bikeParking, goodForKids, hasTV",94102,465 Grove street
667,Tacos El Primo," Mexican,Food Trucks",4158464975,"takeout, bikeParking, goodForKids, outdoorSeating, hasTV",94124,Yosemite &amp; Jennings
668,Golden Gate Bridge Welcome Center," Landmarks & Historical Buildings,Souvenir Shops",4154265220,"creditCard, bikeParking",94129,Golden Gate Bridge
669,Summer Place Cocktail Lounge, Cocktail Bars,4154412252,"goodForGroups, hasTV",94108,801 Bush street
670,Working Girls’ Cafe," Sandwiches,Salad,Breakfast & Brunch",4153981390,"delivery, takeout, creditCard, bikeParking, goodForKids, outdoorSeating, caters",94108,259 Kearny street
671,Yum Yum Hunan, Chinese,4153468235,"reservations, delivery, takeout, creditCard, bikeParking, goodForKids, goodForGroups, hasTV, waiterService",94115,1828 Divisadero street
672,Dos Piñas, Mexican,4152528220,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, outdoorSeating, hasTV, caters",94103,251 Rhode Island street
673,Golden Lotus," Vietnamese,Noodles",4153451355,"reservations, takeout, creditCard, goodForKids, goodForGroups, hasTV, waiterService",94109,631 Larkin street
674,Baiano Pizzeria," Pizza,Salad",4156211401,"delivery, takeout, creditCard, bikeParking, goodForKids, goodForGroups, hasTV, caters",94102,100 Gough street
675,Circle Community Acupuncture," Acupuncture,Massage",4158641070,"creditCard, bikeParking",94103,1351 Harrison street
676,Peet’s Coffee, Coffee & Tea,4155938945,"takeout, creditCard, applePay, bikeParking, outdoorSeating",94105,692 Mission street
677,Raavi, Indian,4156930499,"reservations, delivery, takeout, creditCard, applePay, goodForKids, goodForGroups, hasTV, caters",94133,533 Jackson street
678,The Stud," Gay Bars,Dance Clubs",4158636623,"bikeParking, goodForGroups",94103,399 9th street
679,Picnix Bistro, Vietnamese,4157512255,"delivery, takeout, creditCard, bikeParking, goodForKids, outdoorSeating, waiterService, caters",94118,3872 Sacramento street
680,El Paraiso Cafe," Sandwiches,Latin American",4158242535,"takeout, creditCard, bikeParking, goodForKids, goodForGroups, outdoorSeating",94110,1198 Treat avenue
681,Supreme Pizza, Pizza,4154379400,"delivery, takeout, creditCard, applePay, bikeParking, goodForKids, goodForGroups, hasTV, caters",94110,3348 18th street
682,Specs’ Twelve Adler Museum Cafe," Bars,Cafes",4154214112,"bikeParking, goodForGroups",94133,12 William Saroyan Pl
