id,title,cuisine,phone,feature,zipcode,street_addr
492,the little spot cafe," coffee & tea,bagels,sandwiches",4155501800,"takeout, creditcard, bikeparking, goodforkids, outdoorseating, waiterservice",94110,1199 s van ness avenue
493,oasis grill," greek,mediterranean,american (traditional)",4157810313,"takeout, creditcard, bikeparking, goodforkids, caters",94111,91 drumm street
494,bow-k," convenience stores,beer, wine & spirits,coffee & tea",4152789985,bikeparking,94107,700 4th street
495,mcdonald’s," fast food,burgers",4153621082,"delivery, takeout, creditcard, applepay, goodforkids, goodforgroups, waiterservice",94108,441 sutter street
496,cafe dolci," coffee & tea,vietnamese,sandwiches",4153929222,"takeout, bikeparking, goodforkids",94102,740 market street
497,the blue fig," coffee & tea,breakfast & brunch",4158759622,"takeout, bikeparking, goodforkids, outdoorseating",94110,990 valencia street
498,viking’s giant submarines," burgers,sandwiches",4155865333,"takeout, creditcard, bikeparking, goodforkids",94131,2906 diamond street
499,chapter 2 coffee," coffee & tea,cafes",,"creditcard, goodforkids, goodforgroups, hastv",94111,411 sansome street
500,bazaar cafe," coffee & tea,american (new)",4158315620,"takeout, creditcard, applepay, bikeparking, goodforkids, goodforgroups, outdoorseating",94121,5927 california street
501,progressive grounds," coffee & tea,sandwiches",4152826233,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, caters",94110,400 cortland avenue
502,estela’s fresh sandwiches," sandwiches,juice bars & smoothies",4154409500,"takeout, creditcard, bikeparking, goodforkids, outdoorseating, caters",94108,891 bush street
503,diju jewelery," watch repair,jewelry",4158143644,"creditcard, applepay, bikeparking",94110,3247 24th street
504,portal’s tavern," pubs,sports bars",4157311208,"bikeparking, goodforgroups, outdoorseating, hastv",94127,179 west portal avenue
505,sheboygan bratwurst stands," food stands,hot dogs",8889666966,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, hastv",94107,24 willie mays plz
506,mint cafe, sandwiches,4154316468,"takeout, creditcard, bikeparking, goodforkids, goodforgroups",94102,400 mcallister street
507,geary club, dive bars,4159284516,hastv,94109,768 geary street
508,active nutrition," health markets,vitamins & supplements",4152552844,"creditcard, bikeparking",94114,2275 market street
509,nizario’s pizza, pizza,4154870777,"delivery, takeout, creditcard, bikeparking, goodforkids, hastv",94114,4077 18th street
510,showdown, bars,4155030684,"creditcard, goodforgroups, hastv",94103,10 6th street
511,yo soy café guatemalteco, cafes,4154666900,"takeout, creditcard, goodforkids, goodforgroups, waiterservice",94112,4794 mission street
512,taboun, middle eastern,4155669696,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, caters",94117,203 parnassus avenue
513,blue bottle coffee, coffee & tea,5106533394,"takeout, creditcard, applepay, bikeparking",94111,1 ferry building
514,boudin bakery," bakeries,delis",4152211210,"takeout, creditcard, goodforkids, outdoorseating, caters",94118,399 10th avenue
515,hawaiian drive inn, hawaiian,4155869382,"takeout, bikeparking, goodforkids, caters",94112,4827 mission street
516,duboce park cafe," coffee & tea,sandwiches,breakfast & brunch",4156211108,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating",94114,2 sanchez street
517,le petitt’s kitchen, sandwiches,4153559404,"takeout, creditcard, goodforkids, caters",94102,265 golden gate avenue
518,the morning fix," cafes,salad,breakfast & brunch",,"takeout, creditcard, bikeparking, goodforkids, outdoorseating",94109,1008 bush street
519,papalote mexican grill, mexican,4157760106,"takeout, creditcard, bikeparking, goodforkids, hastv, caters",94117,1777 fulton street
520,onigilly," japanese,fast food",4156714706,"takeout, creditcard, bikeparking, goodforkids, caters",94108,343 kearny street
521,woods polk station," breweries,beer bar",4154835530,"takeout, creditcard, bikeparking",94109,2255 polk street
522,nick’s crispy tacos," mexican,lounges,venues & event spaces",4154098226,"reservations, delivery, takeout, bikeparking, goodforgroups, outdoorseating, hastv, caters",94109,1500 broadway
523,the hearth, bars,4157510200,"bikeparking, goodforgroups, hastv",94118,4701 geary boulevard
524,v cafe," cheesesteaks,salad,burgers",4158633620,"delivery, takeout, creditcard, applepay, bikeparking, goodforkids, goodforgroups, hastv",94103,1525 folsom street
525,haus coffee, coffee & tea,4153747353,"takeout, creditcard, applepay, bikeparking, outdoorseating",94110,3086 24th street
526,uncle benny’s," donuts,bagels,coffee & tea",4157311323,"takeout, creditcard, bikeparking",94122,2049 irving street
527,munchboxx," vietnamese,sandwiches,american (traditional)",4152777208,"delivery, takeout, creditcard, goodforkids, caters",94111,643 clay street
528,martha &amp; bros coffee company, coffee & tea,4156481166,"takeout, creditcard, applepay, bikeparking, outdoorseating",94131,1551 church street
529,the boardroom," bars,american (traditional)",4159828898,"takeout, creditcard, bikeparking, goodforgroups, hastv",94133,1609 powell street
530,greenhouse cafe," coffee & tea,cafes,tea rooms",4157425545,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating",94127,329 w portal avenue
531,lone star saloon, gay bars,4158639999,"bikeparking, goodforgroups, outdoorseating, hastv",94103,1354 harrison street
532,kusina ni tess," filipino,seafood",4153511169,"takeout, creditcard, bikeparking, goodforkids, hastv, caters",94102,237 ellis street
533,the bird," chicken shop,sandwiches",4158729825,"takeout, creditcard, bikeparking, goodforkids",94105,115 new montgomery street
534,the golden west," bakeries,sandwiches,american (new)",4152166443,"takeout, creditcard, applepay, bikeparking, caters",94104,8 trinity pl
535,san francisco community acupuncture," acupuncture,massage,traditional chinese medicine",4156758973,"creditcard, bikeparking",94103,220 valencia street
536,new village cafe," diners,breakfast & brunch,burgers",4157719598,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice, caters",94109,1426 polk street
537,martha &amp; brothers coffee, coffee & tea,4156427585,"takeout, creditcard, bikeparking, outdoorseating",94110,745 cortland avenue
538,jim georgie’s donuts," donuts,american (traditional)",4154683413,"takeout, bikeparking, goodforkids, goodforgroups",94134,2462 san bruno avenue
539,peet’s coffee, coffee & tea,4155932661,"takeout, creditcard, applepay, bikeparking",94102,601 van ness
540,yancy’s saloon, sports bars,4156656551,"bikeparking, goodforgroups, hastv",94122,734 irving street
541,the bitter end, pubs,4152219538,"creditcard, bikeparking, goodforgroups, hastv",94118,441 clement street
542,shangri-la vegetarian restaurant," chinese,vegetarian,kosher",4157312548,"reservations, takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice",94122,2026 irving street
543,moby dick, gay bars,4158611199,"goodforgroups, hastv",94114,4049 18th street
544,blue bottle coffee stand," coffee & tea,food stands",,"takeout, creditcard, applepay, bikeparking",94105,1 ferry building
545,asha tea house," coffee & tea,tea rooms",4155493688,"takeout, creditcard, applepay, bikeparking",94108,17 kearny street
546,lidia’s cafe restaurant," cafes,breakfast & brunch",4156266608,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, waiterservice, caters",94103,550 15th street
547,dovre club," bars,irish",4152854169,"bikeparking, goodforgroups, hastv",94110,1498 valencia street
548,finnegans wake, bars,4157316119,"bikeparking, goodforgroups, outdoorseating, hastv",94117,937 cole street
549,the art bistro," coffee & tea,sandwiches,bagels",4153797119,"takeout, goodforkids",94121,6900 geary boulevard
550,dagwood &amp; scoops," sandwiches,ice cream & frozen yogurt,delis",4158143459,"takeout, creditcard, bikeparking, goodforkids, caters",94110,2736 24th street
551,wing lee bakery," dim sum,bakeries",4156689481,"takeout, bikeparking, goodforkids",94118,503 clement street
552,mr. t cafe," coffee & tea,juice bars & smoothies,bubble tea",4157695681,"creditcard, caters",94112,4689 mission street
553,last minute gear," sports wear,outdoor gear",4158131881,"creditcard, bikeparking",94103,1049 market
554,all star cafe," donuts,coffee & tea,breakfast & brunch",4158634949,"delivery, takeout, creditcard, goodforkids, goodforgroups, hastv, caters",94103,98 9th street
555,sunflower vietnamese, vietnamese,4156265022,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice",94103,3111 16th street
556,zen yai thai restaurant, thai,4158850725,"reservations, delivery, takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, waiterservice, caters",94109,771 ellis street
557,la paz restaurant pupuseria," mexican,latin american",4155508313,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice",94110,1028 potrero avenue
558,crepecone by sophie," desserts,gelato,creperies",4157951331,"delivery, takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, caters",94107,684 king street
559,pop’s sandwich shop, sandwiches,4156819501,"delivery, takeout, creditcard, bikeparking, goodforkids, caters",94127,737 portola dr
560,miss saigon, vietnamese,4155220332,"reservations, takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, waiterservice, caters",94103,100 6th street
561,andersen bakery," bakeries,sandwiches",4153451046,"takeout, creditcard, bikeparking, goodforkids, outdoorseating",94115,1737 post street
562,cresta’s twenty two eleven club, dive bars,4156732211,"creditcard, bikeparking, hastv",94109,2211 polk street
563,the beanery, coffee & tea,4156611090,"takeout, creditcard, bikeparking, outdoorseating",94122,602 irving street
564,gangway, gay bars,4157766828,"creditcard, goodforgroups, hastv",94109,841 larkin street
565,alhamra," indian,pakistani,vegetarian",4156213935,"reservations, delivery, takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, waiterservice, caters",94103,3083 16th street
566,dinosaurs vietnamese sandwiches," sandwiches,vietnamese",4153341421,"takeout, creditcard, bikeparking, goodforkids, outdoorseating",94132,2522 ocean avenue
567,libby jane cafe, cafes,4159262540,"takeout, creditcard, bikeparking, goodforkids",94109,644 polk street
568,pharaohs mediterranean sandwich," mediterranean,sandwiches",4152927271,"delivery, takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, hastv, caters",94102,608 geary street
569,cole valley cafe," coffee & tea,sandwiches,bagels",4156685282,"takeout, creditcard, bikeparking, goodforkids",94117,701 cole street
570,donuts &amp; things," donuts,coffee & tea",4158851942,"takeout, creditcard, bikeparking",94109,1549 polk street
571,volcano, japanese curry,4157527671,"takeout, creditcard, bikeparking, goodforkids, goodforgroups",94121,5454 geary boulevard
572,boccalone," italian,sandwiches",4154336500,"takeout, creditcard, bikeparking, goodforkids, caters",94111,1 ferry building
573,tortas boos voni, mexican,4155855880,"takeout, creditcard, bikeparking, goodforkids, hastv, waiterservice",94112,5170 mission street
574,stoner’s, delis,4159137753,"takeout, creditcard, bikeparking, goodforkids, goodforgroups",94102,752 van ness avenue
575,sushi taka," sushi bars,japanese",,"takeout, creditcard, goodforkids, outdoorseating, caters",94108,600 kearny street
576,sunrise deli," delis,mediterranean",4156648210,"takeout, creditcard, applepay, bikeparking, goodforkids, goodforgroups, caters",94122,2115 irving street
577,chutney," indian,pakistani",4159315541,"takeout, creditcard, goodforkids, goodforgroups, waiterservice, caters",94102,511 jones street
578,earth’s coffee, coffee & tea,4159338628,"takeout, creditcard, bikeparking",94118,3400 geary boulevard
579,ayola," greek,mediterranean",4153911154,"takeout, creditcard, bikeparking, goodforkids, outdoorseating, caters",94108,327 kearny street
580,elbo room," bars,dance clubs,music venues",4155527788,"bikeparking, goodforgroups",94110,647 valencia street
581,q bar," gay bars,dance clubs",4158642877,"bikeparking, goodforgroups, hastv",94114,456 castro street
582,the deli lama," delis,cheesesteaks,breakfast & brunch",4158213795,"takeout, bikeparking, goodforkids, goodforgroups, hastv",94124,150 toland street
583,peet’s coffee, coffee & tea,4155938920,"takeout, creditcard, applepay, bikeparking, outdoorseating",94105,405 howard
584,clement bbq," dim sum,barbeque",4157529520,"takeout, bikeparking, goodforkids, caters",94118,617 clement street
585,whiz burgers drive-in, burgers,4158245888,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating",94110,700 s van ness avenue
586,george’s zoo liquor deli," beer, wine & spirits,sandwiches",4156643215,"takeout, creditcard, bikeparking, goodforkids",94116,2560 sloat boulevard
587,el tepa taqueria, mexican,4152558372,"takeout, creditcard, goodforkids, goodforgroups, hastv",94110,2198 folsom street
588,pete’s deli &amp; cafe," delis,coffee & tea",4159314800,"takeout, bikeparking, goodforkids, goodforgroups, hastv, caters",94115,1661 divisadero street
589,cafe isabella," coffee & tea,breakfast & brunch,sandwiches",4153783241,"takeout, creditcard, goodforkids, outdoorseating",94133,1414 taylor street
590,chrome coffee bar powered by cento, cafes,,"takeout, bikeparking, caters",94107,580 4th street
591,sanguchón peruvian food truck," peruvian,food trucks",4158859816,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, caters",94103,
592,peet’s coffee, coffee & tea,4155639930,"takeout, creditcard, bikeparking, outdoorseating",94115,2197 fillmore street
593,nizario’s pizza, pizza,4157527777,"delivery, takeout, creditcard, bikeparking, goodforkids, hastv",94118,3840 geary boulevard
594,buster’s cheesesteak," american (traditional),cheesesteaks",4153922800,"takeout, creditcard, applepay, bikeparking, goodforkids, outdoorseating",94133,366 columbus avenue
595,caffe terzetto express," coffee & tea,food stands",,"takeout, creditcard, bikeparking",94122,400 parnassus street
596,peet’s coffee, coffee & tea,4154954323,"takeout, creditcard, bikeparking",94105,595 mission street
597,white palace liquor store," beer, wine & spirits,sandwiches",4154680985,"takeout, creditcard, caters",94134,1524 silver avenue
598,za pizza," pizza,beer bar",4157713100,"delivery, takeout, creditcard, bikeparking, goodforkids, outdoorseating, hastv, waiterservice, caters",94109,1919 hyde street
599,prima cafe," coffee & tea,juice bars & smoothies",4152229918,"takeout, creditcard, applepay, bikeparking, caters",94105,215 fremont street
600,the coffee smith, coffee & tea,4155031476,"takeout, creditcard, applepay, bikeparking",94102,401 golden gate avenue
601,la promenade café, coffee & tea,4152216063,"takeout, creditcard, bikeparking",94121,3643 balboa street
602,kj paul karaoke," karaoke,party & event planning",4155230523,"bikeparking, goodforgroups, outdoorseating, hastv",94110,
603,buddha lounge, dive bars,4153621792,"bikeparking, goodforgroups, hastv",94108,901 grant avenue
604,caffe greco," coffee & tea,desserts,sandwiches",4153976261,"takeout, bikeparking, goodforkids, goodforgroups, outdoorseating",94133,423 columbus avenue
605,zona rosa, mexican,4156687717,"takeout, bikeparking, goodforkids, goodforgroups, hastv",94117,1797 haight street
606,the blarney stone," pubs,irish",4153869914,"creditcard, bikeparking, goodforgroups, outdoorseating, hastv",94121,5625 geary boulevard
607,paramo coffee company," coffee & tea,cafes",4154344472,"takeout, creditcard, bikeparking, outdoorseating",94111,4 embarcadero ctr
608,coffee cultures, coffee & tea,6284004376,"takeout, creditcard, bikeparking",94103,1301 mission street
609,broken seal buttons," accessories,printing services",4159900594,"creditcard, bikeparking",94110,3150 18th street
610,toma, mexican,4159218662,"delivery, takeout, creditcard, bikeparking, goodforkids, outdoorseating, caters",94123,3318 steiner street
611,henry’s cafe &amp; deli," convenience stores,delis,korean",4153920612,"takeout, creditcard, bikeparking, goodforkids",94104,111 sutter street
612,bi-rite creamery," ice cream & frozen yogurt,bakeries",4156265600,"takeout, creditcard, bikeparking",94110,3692 18th street
613,endgames improv," performing arts,comedy clubs,specialty schools",4158542262,"creditcard, bikeparking, goodforgroups",94103,446 valencia street
614,peet’s coffee, coffee & tea,4154218420,"takeout, creditcard, applepay",94104,217 montgomery street
615,duc loi’s pantry," grocery,delis",4153494988,"takeout, creditcard, bikeparking, goodforkids, goodforgroups",94124,5900 3rd street
616,front door cafe," sandwiches,american (traditional)",4159893244,"takeout, creditcard, bikeparking, goodforkids, caters",94111,1 front street
617,peet’s coffee, coffee & tea,4152303091,"takeout, creditcard, applepay, bikeparking",94107,370 fourth street
618,the hot spot, dive bars,4153559800,"creditcard, bikeparking, goodforgroups, hastv",94102,1414 market street
619,brainwash cafe &amp; laundromat," cafes,laundromat",4158613663,"takeout, creditcard, applepay, bikeparking, goodforgroups, outdoorseating",94103,1122 folsom street
620,casa mexicana, mexican,4155512272,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv",94114,180 church street
621,the pastry cupboard," bakeries,cafes,breakfast & brunch",4158642755,"delivery, takeout, creditcard, bikeparking, goodforkids, caters",94102,1596 market street
622,eddy’s food store," beer, wine & spirits,delis,sandwiches",4156615151,"takeout, creditcard, goodforkids, goodforgroups, hastv",94122,951 irving street
623,chabaa thai cuisine," thai,desserts,vegan",4153463121,"delivery, takeout, creditcard, goodforkids, hastv, waiterservice, caters",94102,420 geary street
624,the cinch," gay bars,dance clubs",4157764162,"creditcard, bikeparking, goodforgroups, outdoorseating, hastv",94109,1723 polk street
625,rockit swirl," ice cream & frozen yogurt,bubble tea,sandwiches",4158395282,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, caters",94131,2810 diamond street
626,taqueria castillo mason, mexican,4159860426,"takeout, bikeparking, goodforkids, goodforgroups, hastv",94102,10 mason street
627,tony’s cable car restaurant," burgers,hot dogs,sandwiches",4159312416,"takeout, bikeparking, goodforkids, outdoorseating",94115,2500 geary boulevard
628,king of thai noodle house," thai,noodles",4157525198,"delivery, takeout, bikeparking, goodforkids, hastv, waiterservice",94118,639 clement street
629,copper top ovens," pizza,food stands",5107085040,"takeout, goodforkids, goodforgroups, outdoorseating, caters",,
630,bronze organics," spray tanning,reiki",4158604123,"creditcard, bikeparking",,
631,the corner spot, sports bars,4157425572,"creditcard, bikeparking, goodforgroups, hastv",94122,1368 irving street
632,yonkers cafe," cafes,wine bars",4153794459,"takeout, creditcard, goodforkids, hastv, caters",94122,3815 noriega street
633,jim’s restaurant, breakfast & brunch,4152856020,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice",94110,2420 mission street
634,peet’s coffee, coffee & tea,4156266416,"takeout, creditcard, applepay, bikeparking, outdoorseating, caters",94114,2257 market street
635,wild pepper, chinese,4156957678,"reservations, delivery, takeout, creditcard, applepay, bikeparking, goodforkids, goodforgroups, waiterservice, caters",94110,3601 26th street
636,bow bow cocktail lounge," karaoke,bars",4154216730,"creditcard, bikeparking, goodforgroups, hastv",94133,1155 grant avenue
637,my corner cafe, american (traditional),4155502382,"takeout, creditcard, bikeparking, goodforkids, goodforgroups",94110,1500 s van ness avenue
638,death guild," dance clubs,lounges",4156261409,"reservations, creditcard, bikeparking, goodforgroups",94103,375 11th street
639,tanguito," argentine,burgers",4155774223,"takeout, bikeparking, goodforkids, goodforgroups, outdoorseating, waiterservice",94133,2850 jones street
640,phillies," sandwiches,cheesesteaks",4153349606,"takeout, creditcard, applepay, bikeparking, goodforkids, goodforgroups, hastv, caters",94112,932 geneva avenue
641,crepe temptations," desserts,creperies,bubble tea",4153794892,"takeout, goodforkids, goodforgroups, hastv",94122,2575 judah street
642,yummy dumpling," do-it-yourself food,chinese",4157539308,"takeout, creditcard, bikeparking, goodforkids",94122,1708 irving street
643,san buena taco truck," food stands,mexican",4155596127,"reservations, takeout, bikeparking, goodforkids, goodforgroups",94103,shotwell &amp; 16th street
644,yan’s kitchen, chinese,4159898820,"takeout, bikeparking, goodforkids, goodforgroups, waiterservice",94111,57 columbus avenue
645,anchor brewing company, breweries,4158638350,"creditcard, bikeparking, caters",94107,1705 mariposa street
646,the plough &amp; stars," pubs,music venues",4157511122,"creditcard, bikeparking, goodforgroups, hastv",94118,116 clement street
647,delicious dim sum," dim sum,cantonese",4157810721,"takeout, goodforkids",94133,752 jackson street
648,eleven o one, sandwiches,4155671101,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv",94109,1101 polk street
649,murio’s trophy room," dive bars,lounges",4157522971,"creditcard, bikeparking, goodforgroups, hastv",94117,1811 haight street
650,sam wo restaurant, chinese,4159898898,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice, caters",94108,713 clay street
651,miss tomato sandwich shop," sandwiches,breakfast & brunch,coffee & tea",4153970100,"delivery, takeout, creditcard, goodforkids, outdoorseating, caters",94111,388 market street
652,la quinta restaurant, mexican,4156479000,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, waiterservice",94110,2425 mission street
653,jake’s steaks," sandwiches,sports bars,cheesesteaks",4159222211,"delivery, takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, hastv, waiterservice",94123,3301 buchanan street
654,amawele’s south african kitchen, south african,4155365900,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, caters",94105,101 spear street
655,taqueria el castillito, mexican,4156216971,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv",94110,2092 mission street
656,blind cat, dive bars,4158015111,"applepay, bikeparking, goodforgroups, hastv",94110,3050 24th street
657,super cue cafe," coffee & tea,desserts,bubble tea",4155665888,"takeout, creditcard, applepay, bikeparking",94116,1139 taraval street
658,hai’s restaurant, chinese,4153458728,"takeout, bikeparking, goodforkids, goodforgroups, waiterservice",94102,227 hyde street
659,farley’s, coffee & tea,4156481545,"takeout, creditcard, applepay, bikeparking, outdoorseating",94107,1315 18th street
660,el tonayense," mexican,food trucks",4155590404,"takeout, creditcard, applepay, goodforkids, goodforgroups, caters",94110,
661,northstar cafe," bars,cafes",4153970577,"creditcard, bikeparking, goodforgroups, hastv",94133,1560 powell street
662,starbucks, coffee & tea,4153872249,"takeout, creditcard, applepay, bikeparking",94118,3595 california street
663,mission’s kitchen, diners,4156481577,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice",94110,2738 mission street
664,little red riding truck," food trucks,german",4156666821,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, caters",,
665,los planes de renderos pupuseria, salvadoran,4155858645,"takeout, goodforkids, goodforgroups, waiterservice, caters",94112,12 persia avenue
666,double decker," burgers,chicken wings",4155528042,"delivery, takeout, creditcard, bikeparking, goodforkids, hastv",94102,465 grove street
667,tacos el primo," mexican,food trucks",4158464975,"takeout, bikeparking, goodforkids, outdoorseating, hastv",94124,yosemite &amp; jennings
668,golden gate bridge welcome center," landmarks & historical buildings,souvenir shops",4154265220,"creditcard, bikeparking",94129,golden gate bridge
669,summer place cocktail lounge, cocktail bars,4154412252,"goodforgroups, hastv",94108,801 bush street
670,working girls’ cafe," sandwiches,salad,breakfast & brunch",4153981390,"delivery, takeout, creditcard, bikeparking, goodforkids, outdoorseating, caters",94108,259 kearny street
671,yum yum hunan, chinese,4153468235,"reservations, delivery, takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, waiterservice",94115,1828 divisadero street
672,dos piñas, mexican,4152528220,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, hastv, caters",94103,251 rhode island street
673,golden lotus," vietnamese,noodles",4153451355,"reservations, takeout, creditcard, goodforkids, goodforgroups, hastv, waiterservice",94109,631 larkin street
674,baiano pizzeria," pizza,salad",4156211401,"delivery, takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, caters",94102,100 gough street
675,circle community acupuncture," acupuncture,massage",4158641070,"creditcard, bikeparking",94103,1351 harrison street
676,peet’s coffee, coffee & tea,4155938945,"takeout, creditcard, applepay, bikeparking, outdoorseating",94105,692 mission street
677,raavi, indian,4156930499,"reservations, delivery, takeout, creditcard, applepay, goodforkids, goodforgroups, hastv, caters",94133,533 jackson street
678,the stud," gay bars,dance clubs",4158636623,"bikeparking, goodforgroups",94103,399 9th street
679,picnix bistro, vietnamese,4157512255,"delivery, takeout, creditcard, bikeparking, goodforkids, outdoorseating, waiterservice, caters",94118,3872 sacramento street
680,el paraiso cafe," sandwiches,latin american",4158242535,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating",94110,1198 treat avenue
681,supreme pizza, pizza,4154379400,"delivery, takeout, creditcard, applepay, bikeparking, goodforkids, goodforgroups, hastv, caters",94110,3348 18th street
682,specs’ twelve adler museum cafe," bars,cafes",4154214112,"bikeparking, goodforgroups",94133,12 william saroyan pl
683,katani pizza, pizza,4157425234,"delivery, takeout, creditcard, bikeparking, goodforkids, outdoorseating, hastv, caters",94117,2077 hayes street
684,philz coffee truck," food trucks,coffee & tea",4152441134,"takeout, creditcard, bikeparking",,
685,jolt ‘n bolt," bakeries,coffee & tea,cafes",4158638761,"takeout, creditcard, bikeparking, goodforkids, outdoorseating, hastv, caters",94107,2325 3rd street
686,ayola," greek,mediterranean",4153480808,"takeout, creditcard, bikeparking, goodforkids, caters",94105,118 new montgomery street
687,li po cocktail lounge, dive bars,4159820072,"goodforgroups, hastv",94108,916 grant avenue
688,popsons, burgers,4156545001,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv",94107,330 townsend street
689,courtney produce," fruits & veggies,grocery",4156261850,"takeout, bikeparking",94114,101 castro street
690,mucky duck, bars,4156614340,"creditcard, bikeparking, goodforgroups, hastv",94122,1315 9th avenue
691,make-out room," dance clubs,bars",4156472888,"bikeparking, goodforgroups",94110,3225 22nd street
692,cafe madeleine," coffee & tea,sandwiches",4153621713,"takeout, creditcard, bikeparking, goodforkids, outdoorseating, caters",94108,43 o&#39;farrell street
693,sun fat seafood company, seafood markets,4152829339,"takeout, creditcard, applepay, bikeparking",94110,2687 mission street
694,han’s coffee shop," diners,breakfast & brunch",4157767875,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice",94109,900 sutter street
695,evergreen garden restaurant, vietnamese,4158641657,"delivery, takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, waiterservice",94110,3100 18th street
696,taqueria cancun, mexican,4155501414,"takeout, bikeparking, goodforkids, goodforgroups",94110,3211 mission street
697,the buccaneer, dive bars,4156738023,"creditcard, applepay, bikeparking, goodforgroups, hastv",94109,2155 polk street
698,halal cart," halal,food stands,sandwiches",6282084052,"reservations, takeout, bikeparking, goodforkids, goodforgroups, outdoorseating, waiterservice, caters",94105,425 market street
699,mai’s vietnamese restaurant, vietnamese,4152213046,"reservations, takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice",94118,316 clement street
700,pluto’s," american (new),sandwiches,salad",4157758867,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, caters",94123,3258 scott street
701,espresso bar at nordstrom," coffee & tea,internet cafes",4159775152,creditcard,,
702,viking’s giant submarines, sandwiches,4156735619,"takeout, creditcard, bikeparking, goodforkids",94123,1418 lombard street
703,caffe centro," sandwiches,coffee & tea,breakfast & brunch",4158821500,"delivery, takeout, creditcard, bikeparking, goodforkids, outdoorseating, hastv, caters",94107,102 s park street
704,tyger’s," diners,breakfast & brunch",4152394060,"takeout, bikeparking, goodforkids, goodforgroups, waiterservice",94131,2798 diamond street
705,starbucks, coffee & tea,4152557561,"takeout, creditcard, applepay, bikeparking",94103,689 townsend street
706,taqueria castillo b, mexican,4154311092,"takeout, goodforkids, goodforgroups, hastv",94102,86 mcallister street
707,red door coffee, coffee & tea,4159741719,"takeout, creditcard, bikeparking, outdoorseating",94105,505 howard street
708,golden gate meat company," meat shops,delis",4159837800,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating",94111,1 ferry building
709,jt restaurant, filipino,4155715108,"delivery, takeout, bikeparking, goodforkids, goodforgroups, hastv, caters",94103,953 mission street
710,peet’s coffee, coffee & tea,4152218506,"takeout, creditcard, applepay, bikeparking, outdoorseating",94118,3419 california street
711,cheung hing," chinese,barbeque",4156653271,"takeout, bikeparking, goodforkids, waiterservice, caters",94122,2339 noriega street
712,autumn express," cards & stationery,printing services",4158242222,"creditcard, bikeparking",94110,2071 mission street
713,starbucks, coffee & tea,4156266263,"takeout, creditcard, applepay, bikeparking, outdoorseating",94114,4094 18th street
714,hemlock tavern," music venues,bars",4159230923,"creditcard, bikeparking, goodforgroups, hastv",94109,1131 polk street
715,asian box," vietnamese,asian fusion,gluten-free",4152883688,"takeout, creditcard, goodforkids, goodforgroups, caters",94102,170 o&#39;farrell street
716,hayes valley bakeworks," bakeries,coffee & tea,american (new)",4158642688,"takeout, creditcard, applepay, bikeparking, goodforkids, goodforgroups, caters",94102,550 gough street
717,cafe madeleine," bakeries,coffee & tea,sandwiches",4152274077,"takeout, creditcard, bikeparking, goodforkids, outdoorseating, caters",94105,149 new montgomery street
718,gobba gobba hey," desserts,food stands",,"takeout, goodforkids, goodforgroups",94110,
