id,title,cuisine,phone,feature,zipcode,street_addr
1684,Bryan’s Grocery," Grocery,Meat Shops",4157520179,"takeout, creditCard, bikeParking",94118,3445 California street
1685,Aldea Home + Baby," Furniture Stores,Baby Gear & Furniture",8664025332,"creditCard, bikeParking",94110,890 Valencia street
1686,Nanskin, Skin Care,4155634024,creditCard,94123,1850 Union Street
1687,Natalini Flowers By Crispy, Florists,4155031690,"delivery, creditCard, bikeParking",94102,118 Turk street
1688,Hugo Boss," Men's Clothing,Shoe Stores,Women's Clothing",4154952082,creditCard,,
1689,J &amp; L Refinishing Corporation," Antiques,Furniture Stores,Refinishing Services",4158262505,bikeParking,94110,620 Alabama street
1690,Couture Designer European Clothing," Men's Clothing,Formal Wear,Bespoke Clothing",4155094698,"creditCard, applePay, bikeParking",94108,395 Sutter street
1691,L’Olivier, French,4159817824,"reservations, takeout, creditCard, bikeParking, goodForGroups, outdoorSeating, waiterService, caters",94111,465 Davis Ct
1692,Claudia Kussano, Jewelry,4156710769,creditCard,94110,591 Guerrero street
1693,The Darkside Initiative," Shoe Stores,Men's Clothing",4158371909,"creditCard, bikeParking",94133,1827 Powell street
1694,JuvEssentials," Skin Care,Permanent Makeup,Tattoo Removal",4156545859,"creditCard, bikeParking",94102,490 Post street
1695,U Need Alteration and Cleaner," Dry Cleaning & Laundry,Sewing & Alterations",4159298288,"creditCard, bikeParking",94123,1422 Lombard street
1696,Cafe Kuleto, Italian,4153973621,"reservations, takeout, creditCard, goodForGroups, waiterService",94102,225 Powell street
1697,Nob Hill Spa, Day Spas,4153452888,"creditCard, bikeParking",94108,1075 California street
1698,Aether," Women's Clothing,Men's Clothing",4154372345,"creditCard, bikeParking",94102,489 Hayes street
1699,Cask," Beer, Wine & Spirits",4154244844,"creditCard, applePay, bikeParking",94103,17 3rd street
1700,Dianne Nola - Curly Hair Specialist, Hair Stylists,4157866402,"creditCard, bikeParking",94122,538 Irving street
1701,Cliff House Terrace Room Champagne Brunch, Breakfast & Brunch,4153863330,"reservations, creditCard, applePay, bikeParking, goodForKids, goodForGroups, waiterService",94121,1090 Point Lobos
1702,Laurel Court Restaurant &amp; Bar," Bars,American (New),Breakfast & Brunch",4157725260,"reservations, creditCard, bikeParking, goodForGroups, waiterService",94108,950 Mason Street
1703,Credo," Skin Care,Cosmetics & Beauty Supply",4158851800,"creditCard, applePay",94115,2136 Fillmore street
1704,Small Frys," Children's Clothing,Shoe Stores,Gift Shops",4156483954,"creditCard, bikeParking",94114,4066 24th street
1705,AleksandraD Fashion and Design," Women's Clothing,Formal Wear,Sewing & Alterations",4153122458,creditCard,94118,643 Spruce street
1706,G-Star Raw Store San Francisco," Men's Clothing,Women's Clothing",4153985381,"creditCard, bikeParking",94108,76 Geary street
1707,Icebreaker Union Square," Men's Clothing,Women's Clothing,Children's Clothing",4153999615,creditCard,94108,170 Post street
1708,lululemon athletica," Sports Wear,Women's Clothing,Yoga",4157765858,"creditCard, bikeParking",94123,1981 Union street
1709,Mizu Spa," Day Spas,Massage,Nail Salons",4152789988,creditCard,94158,1150 4th street
1710,Sarah Becker Skincare, Skin Care,4154476159,creditCard,94123,3212 Fillmore street
1711,The Voyager Shop," Men's Clothing,Women's Clothing",4157951748,creditCard,94103,365 Valencia street
1712,Far West Fungi, Specialty Food,4159899090,"takeout, creditCard, bikeParking",94111,1 Ferry building
1713,A.C.T. Costume Rentals, Costumes,4154392379,"creditCard, bikeParking",94103,1117 Market street
1714,Dara Roberts Hair Design, Hair Salons,4152602698,"creditCard, bikeParking, goodForKids",94108,391 Sutter street
1715,Benedetta," Skin Care,Cosmetics & Beauty Supply",7076653904,"creditCard, bikeParking",94111,1 Ferry Plz
1716,InterContinental San Francisco," Hotels,Venues & Event Spaces",4156166500,creditCard,94103,888 Howard Street
1717,"Alyson Mititieri, LE"," Medical Spas,Hair Removal,Skin Care",4153799015,"creditCard, bikeParking",94102,77 Van Ness avenue
1718,Loews Regency San Francisco," Hotels,Health Retreats",4159862020,creditCard,94104,222 Sansome street
1719,Mr. Pinkwhistle, Hair Salons,4159897465,"creditCard, bikeParking",94108,580 Bush street
1720,William Stout Architectural Books, Bookstores,4153916757,creditCard,94133,804 Montgomery street
1721,The Oak Room Restaurant, American (New),4157740264,"reservations, creditCard, goodForGroups, waiterService",94102,335 Powell street
1722,Marine Layer," Women's Clothing,Men's Clothing,Accessories",4153462400,"creditCard, bikeParking",94123,2209 Chestnut street
1723,Beaux Gateaux Wedding Cakes," Bakeries,Desserts",4157543043,"delivery, creditCard, bikeParking",94109,2100 Van Ness avenue
1724,Sutro’s at The Cliff House, American (New),4153863330,"reservations, creditCard, bikeParking, goodForGroups, waiterService",94121,1090 Point Lobos avenue
1725,Sassoon Salon, Hair Salons,4153975105,creditCard,94108,359 Sutter street
1726,Lush, Cosmetics & Beauty Supply,4156939633,"creditCard, applePay, bikeParking",94102,240 Powell street
1727,BoConcept San Francisco," Furniture Stores,Interior Design,Home Decor",4153710100,"creditCard, bikeParking",94103,1 Rhode Island Street
1728,Bose, Electronics,4153480382,"creditCard, applePay",,
1729,Elizabeth David Salon, Hair Salons,4153627700,creditCard,94108,166 Geary street
1730,Kwan Dermatology," Dermatologists,Medical Spas",6284004365,"creditCard, bikeParking",94108,360 Post street
1731,McCormick &amp; Kuleto’s Seafood &amp; Steaks," Seafood,Steakhouses",4159291730,"reservations, takeout, creditCard, bikeParking, goodForKids, goodForGroups, hasTV, waiterService",94109,900 North Point street
1732,"Edna F Lee, OD"," Optometrists,Eyewear & Opticians,Ophthalmologists",4155639003,creditCard,94115,1907 Fillmore street
1733,"Baby, The Stars Shine Bright Boutique"," Women's Clothing,Accessories",4155258686,creditCard,94115,1746 Post street
1734,Chrome Industries - Mission HUB," Men's Clothing,Women's Clothing,Sports Wear",4158749232,"creditCard, bikeParking",94110,962 Valencia street
1735,Viange, Hair Salons,4154210888,"creditCard, bikeParking, goodForKids",94108,11 Tillman Pl
1736,Motze," American (New),Asian Fusion,Japanese",4154841206,"reservations, creditCard, applePay, bikeParking, goodForGroups, waiterService",94110,983 Valencia street
1737,Joan Gilbert Bride, Bridal,4157521808,,94118,3866 Clay street
1738,Triple Aught Design," Outdoor Gear,First Aid Classes,CPR Classes",4153188252,"creditCard, bikeParking",94107,660 22nd street
1739,Tom’s Beautiful Hair, Hair Salons,4154341527,"creditCard, bikeParking, goodForKids",94133,701 Greenwich street
1740,Athena Karsant," Makeup Artists,Permanent Makeup",9495001146,creditCard,94108,450 Sutter street
1741,A B Fits," Men's Clothing,Women's Clothing",4159825726,"creditCard, bikeParking",94113,1519 Grant avenue
1742,Patrick &amp; Co, Office Equipment,4153922462,creditCard,94111,290 Battery street
1743,Infusion Lounge," Dance Clubs,Bars,Pan Asian",4154218700,"reservations, creditCard, goodForGroups, waiterService",94102,124 Ellis street
1744,Angelic Pretty," Women's Clothing,Accessories",4157880862,"creditCard, bikeParking",94108,15 Kearny street
1745,Estila, Hair Salons,4159281114,creditCard,94118,3628 Sacramento street
1746,SenSpa," Massage,Day Spas,Makeup Artists",4154411777,"creditCard, bikeParking",94129,1161 Gorgas avenue
1747,Inn at the Presidio," Hotels,Bed & Breakfast",4158007356,creditCard,94129,42 Moraga avenue
1748,G-Star Raw Store San Francisco - Chestnut," Women's Clothing,Men's Clothing",4155677224,creditCard,94123,2060 Chestnut Street
1749,ATYS, Home & Garden,4154419220,creditCard,94123,2149 Union street
1750,Brasserie S&amp;P," American (New),Bars,Breakfast & Brunch",4152769888,"reservations, takeout, creditCard, bikeParking, goodForGroups, hasTV, waiterService",94104,222 Sansome street
1751,Ceiba SF," Women's Clothing,Accessories,Men's Clothing",4154379598,"creditCard, applePay, bikeParking",94117,1364 Haight street
1752,Two Birds, Women's Clothing,4152851840,"creditCard, bikeParking",94114,1309 Castro street
1753,NARS, Cosmetics & Beauty Supply,4157572485,"creditCard, bikeParking",94115,2050 Fillmore street
1754,In Fiore, Cosmetics & Beauty Supply,4159285661,"creditCard, bikeParking",,
1755,Partita Custom Design Jewelry," Jewelry,Watches",4154470795,"creditCard, bikeParking",94123,2235 Chestnut street
1756,"Edward P Miranda, MD FACS"," Cosmetic Surgeons,Medical Spas",4153799015,"creditCard, bikeParking",94102,77 Van Ness avenue
1757,Natural Resources," Maternity Wear,Adult Education,Baby Gear & Furniture",4155502611,"creditCard, bikeParking",94110,1367 Valencia street
1758,Burke Williams Day Spa," Day Spas,Massage,Skin Care",4156947984,creditCard,,
1759,Gold Leaf Confections," Caterers,Desserts",,,94111,
1760,Giants Dugout, Sports Wear,4159473419,"creditCard, applePay, bikeParking",94107,24 Willie Mays Plz
1761,Seldom Seen," Women's Clothing,Men's Clothing,Accessories",4157570915,"creditCard, bikeParking",94102,522 Octavia street
1762,Gildardo Enrique, Hair Salons,4153851979,creditCard,94108,391 Sutter street #608
1763,Waterlilies," Swimwear,Women's Clothing",4154749200,"creditCard, bikeParking",94118,3440 Sacramento street
1764,Lash Lab, Eyelash Service,8884065274,"creditCard, applePay, bikeParking",94123,2113 Union street
1765,Propeller," Home Decor,Furniture Stores",4157017767,creditCard,94102,555 Hayes street
1766,Crystal Jade Jiang Nan," Dim Sum,Cantonese,Lounges",4153991200,"reservations, delivery, takeout, creditCard, bikeParking, goodForKids, goodForGroups, outdoorSeating, waiterService",,
1767,Aria Antiques, Antiques,4154330219,,94133,1522 Grant avenue
1768,CryoSF," Skin Care,Cryotherapy",4158015917,"creditCard, bikeParking",94123,1735 Union street
1769,Feastly, Supper Clubs,4158859302,"reservations, creditCard, bikeParking, goodForGroups, waiterService",94110,
1770,Ornamento," Wedding Planning,Party & Event Planning,Florists",4156689624,creditCard,94108,950 Mason street
1771,Peoples Barber &amp; Shop, Barbers,4154005955,"creditCard, bikeParking",94103,321 Valencia street
1772,Don’s Village Coins," Pawn Shops,Gold Buyers",4155842515,bikeParking,94132,2536 Ocean avenue
1773,Wolford Boutiques," Women's Clothing,Accessories",4153916727,"creditCard, bikeParking",94108,115 Maiden Ln
1774,Laurence McKee CMT, Skin Care,4156001311,creditCard,94115,2300 California street
1775,Spectacles of Union Square, Eyewear & Opticians,4157818556,"creditCard, bikeParking",94108,177 Maiden Ln
1776,Falletti Foods," Meat Shops,Grocery,Beer, Wine & Spirits",4156264400,"takeout, creditCard, applePay, bikeParking",94117,308 Broderick street
1777,"Craig Eymann, DC"," Chiropractors,Massage,Acupuncture",4156767779,creditCard,94117,129 Fillmore street
1778,Fleur’t, Florists,4157512747,creditCard,94115,3263 Sacramento street
1779,Pacific Plastic Surgery Group," Cosmetic Surgeons,Skin Care",4153799015,"creditCard, bikeParking",94102,77 Van Ness avenue
1780,Emy Vo," Makeup Artists,Hair Extensions,Blow Dry/Out Services",,creditCard,94118,3628 Sacramento street
1781,Bibbo Salon," Hair Salons,Day Spas",6284006129,"creditCard, applePay, bikeParking, goodForKids",94108,336 Sutter street
1782,Passiflora Designs," Florists,Wedding Planning",6507849309,creditCard,94107,
1783,Mscape Modern Interiors," Furniture Stores,Interior Design",4155431771,"creditCard, bikeParking",94103,521 6th street
1784,Room &amp; Board," Home Decor,Furniture Stores",4152529280,"creditCard, bikeParking",94103,685 Seventh street
1785,Flower &amp; Gold Wedding Hair and Make-up," Hair Salons,Makeup Artists",4157430452,"creditCard, goodForKids",94103,
1786,On Cue Pilates," Pilates,Trainers,Massage",4153599955,bikeParking,94115,2799 Sacramento street
1787,Edward’s Jewelry Imports, Jewelry,4156269333,creditCard,94103,888 Brannan street
1788,Argonaut Hotel," Hotels,Venues & Event Spaces",4155630800,creditCard,94109,495 Jefferson street
1789,Alla Prima Fine Lingerie, Lingerie,4158648180,"creditCard, bikeParking",94102,539 Hayes street
1790,Color by Mia, Hair Stylists,4158234877,"creditCard, bikeParking",94108,305 Grant street
1791,Flowers Claire Marie, Florists,4157512997,"delivery, creditCard",94118,
1792,Body Mind Movement," Counseling & Mental Health,Massage,Life Coach",4156136507,bikeParking,94123,1850 Union street
1793,AG Jeans," Men's Clothing,Women's Clothing",4153980546,"creditCard, bikeParking",94108,20 O&#39;Farrell Street
1794,Bloomingdale’s," Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4158565300,"creditCard, applePay, bikeParking",,
1795,Seedstore," Men's Clothing,Women's Clothing",4153861600,"creditCard, bikeParking",94118,212 Clement street
1796,Café at the Opera," Cafes,American (Traditional),Sandwiches",4158618150,"reservations, creditCard, goodForGroups, waiterService, caters",94102,301 Van Ness avenue
1797,Foodhall," Coffee & Tea,Grocery,Ice Cream & Frozen Yogurt",4158726822,"takeout, creditCard, applePay, bikeParking",94103,3100 16th street
1798,L’Artisan Gourmet Parisian Macarons, Macarons,4157250337,bikeParking,94124,
1799,City Picture Frame, Framing,4155434105,"creditCard, bikeParking",94110,2140 Folsom street
1800,Erica Carr, Makeup Artists,7073215194,creditCard,94108,678 Commercial street
1801,Ayla," Cosmetics & Beauty Supply,Skin Care",4155207320,creditCard,94109,1825 Bush street
1802,Spiral Hand Design, Florists,,,94107,610 22nd street
1803,Drs Hall &amp; Szeto Optometry," Optometrists,Eyewear & Opticians",4157812020,"creditCard, bikeParking",94111,383 Sacramento street
1804,Hotel Vitale, Hotels,4152128156,creditCard,94105,8 Mission Street
1805,DesignNurd," Makeup Artists,Face Painting,Graphic Design",4157100795,"creditCard, bikeParking",94109,425 Hyde street
1806,Golden Gate BrewTours," Breweries,Tours",4156761149,creditCard,94115,
1807,M Squared, Hair Salons,4154746262,,94109,912 Sutter street
1808,JW Marriott San Francisco Union Square, Hotels,4157718600,creditCard,94102,515 Mason street
1809,Beate Comment," Skin Care,Hair Removal",4153931490,creditCard,94108,450 Sutter street
1810,FarmBox SF, CSA,8888888590,creditCard,,
1811,Harajuku SF," Women's Clothing,Accessories",4155679233,"creditCard, bikeParking",94115,22 Peace Plz
1812,DigWineSF," Beer, Wine & Spirits",4156486133,"creditCard, bikeParking",94107,1005 Minnesota street
1813,5A5 Lounge, Lounges,4159892539,"reservations, creditCard, bikeParking, goodForGroups",94111,244 Jackson street
1814,The Dr. Martens Store, Shoe Stores,4155031772,"creditCard, bikeParking",94117,1621 Haight street
1815,Triple Aught Design, Outdoor Gear,4153188252,"creditCard, bikeParking",94102,551 Hayes street
1816,Gooder Supply," Kitchen & Bath,Building Supplies,Contractors",4157313688,creditCard,94122,1601 Noriega street
1817,Gray Area," Cinema,Community Service/Non-Profit,Music Venues",4158431423,"creditCard, bikeParking, goodForGroups",94110,2665 Mission street
1818,REI," Sports Wear,Outdoor Gear,Bikes",4159341938,"creditCard, bikeParking",94103,840 Brannan street
1819,49 Geary Art Galleries, Art Galleries,,"creditCard, bikeParking",94108,49 Geary street
1820,Spa Nordstrom," Day Spas,Massage,Cosmetics & Beauty Supply",4159775102,creditCard,94103,865 Market street
1821,Lululemon Athletica," Sports Wear,Women's Clothing,Men's Clothing",4154020914,"creditCard, applePay, bikeParking",94108,327 Grant avenue
1822,San Francisco Optics on Chestnut," Eyewear & Opticians,Optometrists",4159227500,"creditCard, bikeParking",94123,2248 Chestnut street
1823,Aurea Lounge, Bars,4159893500,"reservations, creditCard, goodForGroups, hasTV",94108,905 California street
1824,Karen Millen, Women's Clothing,4159750811,creditCard,,
1825,Marzia Salon, Hair Salons,4153922441,"creditCard, bikeParking, goodForKids",94108,9 Kearny street
1826,American Cyclery, Bikes,4156644545,"creditCard, bikeParking",94117,510 Frederick street
1827,Underglass Custom Framing, Framing,4155002283,"creditCard, bikeParking",94102,524 Gough street
1828,Yamamoto International Hair Design, Hair Salons,4153987134,goodForKids,94102,545 Sutter street
1829,Michelle Moquin, Personal Shopping,4158896381,creditCard,,
1830,Big Daddy’s Antiques," Antiques,Furniture Stores",4156216800,"creditCard, bikeParking",94107,1550 17th street
1831,Allen-Edmonds, Shoe Stores,4153914545,"creditCard, bikeParking",94108,310 Sutter street
1832,San Francisco Marriott Union Square, Hotels,4153988900,creditCard,94108,480 Sutter Street
1833,Coach, Leather Goods,4153921772,"creditCard, bikeParking",94108,190 Post street
1834,Whole Foods Market SoMa," Grocery,Health Markets,Organic Stores",4156180066,"delivery, takeout, creditCard, applePay, bikeParking",94107,399 4th street
1835,New People, Shopping Centers,,bikeParking,94115,1746 Post street
1836,Gimme Shoes, Shoe Stores,4158640691,"creditCard, bikeParking",94102,416 Hayes street
1837,THÚY Custom Clothier, Bespoke Clothing,4157069836,"creditCard, bikeParking",94131,605 Chenery street
1838,Toujours Lingerie," Bridal,Lingerie",4153463988,"creditCard, bikeParking",94115,2484 Sacramento street
1839,ExploreVoice Studios," Musical Instruments & Teachers,Performing Arts,Special Education",9178551029,"creditCard, goodForKids",94110,San Jose avenue and 30th street
1840,Spargo," Barbers,Hair Removal,Skin Care",4159894700,"creditCard, bikeParking",94111,1 Embarcadero Ctr
1841,Terra Gallery &amp; Event Venue," Art Galleries,Venues & Event Spaces,Music Venues",4158961234,"creditCard, goodForGroups, outdoorSeating",94105,511 Harrison street
1842,Burton Snowboards, Ski & Snowboard Shops,4152315700,"creditCard, bikeParking",94117,1630 Haight street
1843,Weston," Women's Clothing,Accessories",4156211480,creditCard,94110,569 Valencia street
1844,Project Juice, Juice Bars & Smoothies,4156758162,"takeout, creditCard, applePay, bikeParking, caters",,
1845,W San Francisco, Hotels,4157775300,"creditCard, applePay",94103,181 3rd street
1846,Unionmade, Men's Clothing,4158613373,"creditCard, bikeParking",94114,493 Sanchez street
1847,Grand Hyatt San Francisco," Hotels,Venues & Event Spaces",4153981234,creditCard,94108,345 Stockton street
1848,Left Space Photography Rental Studios, Photography Stores & Services,4152855338,creditCard,94110,2055 Bryant street
1849,Antonelli’s Meat Fish &amp; Poultry," Seafood Markets,Meat Shops",4157527413,creditCard,94118,3585 California street
1850,Fiddlesticks," Toy Stores,Children's Clothing",4155650508,"creditCard, applePay, bikeParking",94102,540 Hayes street
1851,Alexander G., Hair Stylists,4158764688,"creditCard, bikeParking",94121,3115 Clement street
1852,Thomas Pink," Men's Clothing,Women's Clothing",4154212022,creditCard,94108,255 Post Street
1853,Oliver Peoples San Francisco, Eyewear & Opticians,4153623222,creditCard,94108,140 Grant avenue
1854,Hotel Zetta San Francisco, Hotels,4155438555,creditCard,94103,55 5th street
1855,New Parisian Cleaners, Dry Cleaning & Laundry,4159316697,creditCard,94123,2903 Baker street
1856,Qoio," Jewelry,Accessories",4159824438,"creditCard, bikeParking",94133,509 Columbus avenue
1857,No 3, Jewelry,4155254683,"creditCard, bikeParking",94019,1987 Hyde street
1858,Hanson Digital," Printing Services,Photography Stores & Services,Web Design",4155589113,"creditCard, bikeParking",94107,2325 3rd street
1859,The Alden Shop, Shoe Stores,4154216691,creditCard,94104,170 Sutter street
1860,Gallery of Jewels, Jewelry,4152850626,"creditCard, bikeParking",94114,4089 24th street
1861,Nest," Antiques,Jewelry,Home Decor",4152926199,"creditCard, bikeParking",94115,2300 Fillmore street
1862,Biordi Art Imports," Home Decor,Art Galleries",4153928096,creditCard,94133,412 Columbus avenue
1863,San Francisco Marriott Marquis, Hotels,4158961600,creditCard,94103,780 Mission Street
1864,Waterfront Restaurant," Seafood,American (New)",4153912696,"reservations, creditCard, bikeParking, goodForGroups, outdoorSeating, hasTV, waiterService",94111,Pier 7 The Embarcadero
1865,Glassybaby," Home Decor,Flowers & Gifts",4154233694,"creditCard, applePay, bikeParking",94123,2070 Union street
1866,Glaser Designs," Leather Goods,Luggage",4155523188,"creditCard, bikeParking",94109,1469 Pacific avenue
1867,Atelier Gigi," Jewelry,Jewelry Repair",5109193241,"creditCard, bikeParking",94102,490 Post street
1868,IXIA, Florists,4154313134,"creditCard, bikeParking",94114,2331 Market street
1869,Al’s Attire," Fashion,Bespoke Clothing",4156939900,"creditCard, bikeParking",94133,1300 Grant avenue
1870,Fairmont San Francisco, Hotels,4157725000,creditCard,94108,950 Mason street
1871,Busacca Gallery," Antiques,Art Galleries,Art Supplies",4157760104,"creditCard, bikeParking",94109,2010 Hyde street
1872,Mollusk Surf Shop," Outdoor Gear,Surf Shop",4155646300,"creditCard, bikeParking",94112,4500 Irving street
1873,Cristi Britton, Hair Stylists,4153099901,"creditCard, bikeParking",94108,266 Sutter street
1874,United Watch Services," Watches,Watch Repair",4159569698,creditCard,94108,210 Post street
1875,William the Beekeeper," Home Decor,Accessories",4158818170,"creditCard, bikeParking",94118,55 Clement street
1876,Skingredient by Danica Green, Skin Care,4157026108,"creditCard, bikeParking",94117,1915 Page street
1877,Delux Cleaners, Dry Cleaning & Laundry,4154741636,"creditCard, bikeParking",94109,1412 Sutter street
1878,Yelena Spa, Skin Care,4153972484,creditCard,94108,166 Geary street
1879,Gallery of Jewels, Jewelry,4156170007,creditCard,94102,427 Post street
1880,Iron &amp; Resin, Men's Clothing,4156243288,"creditCard, bikeParking",94111,7 Columbus avenue
1881,Farnsworth," Furniture Stores,Antiques",4155031252,creditCard,94103,393 Valencia street
1882,Eduardo Lazo, Hair Stylists,4153971177,creditCard,94108,211 Sutter street
1883,Bay Breeze Cleaners, Dry Cleaning & Laundry,4154745524,"creditCard, bikeParking",94109,1018 Hyde Street
1884,Donna Fujii Color &amp; Image Institute, Beauty & Spas,4155727203,creditCard,94102,323 Geary street
1885,Williams-Sonoma," Kitchen & Bath,Specialty Food",4153629450,"creditCard, bikeParking",94108,340 Post street
1886,EPI Center MedSpa," Skin Care,Laser Hair Removal,Medical Spas",6284004706,creditCard,94108,450 Sutter street
1887,Sarah Seven Salon, Bridal,4154166731,creditCard,94117,3235 Fillmore street
1888,Cris Consignment," Women's Clothing,Used, Vintage & Consignment,Jewelry",4154741191,"creditCard, applePay, bikeParking",94109,2056 Polk street
1889,Dr. Kurtbay Optometry," Optometrists,Eyewear & Opticians",4157595448,"creditCard, bikeParking",94122,750 Irving street
1890,The Hairapist, Hair Salons,4154344247,,94108,166 Geary street
1891,Stitch - Window Coverings &amp; Custom Furnishings," Shades & Blinds,Interior Design,Home Decor",4156416081,creditCard,94131,1375 Sanchez street
1892,Whole Foods Market Ocean," Grocery,Health Markets,Organic Stores",4153337400,"takeout, creditCard, applePay, bikeParking",94112,1150 Ocean avenue
1893,Plava Bodyworks," Massage Therapy,Rolfing,Reiki",4157428772,"creditCard, bikeParking",,
1894,"Pinon Design, Inc.", Florists,4158824688,"delivery, creditCard",94109,
1895,San Francisco Wine Center," Wineries,Venues & Event Spaces,Self Storage",4156557300,creditCard,94107,757 Bryant street
1896,Welcome Stranger, Men's Clothing,4158642079,"creditCard, bikeParking",94102,460 Gough street
1897,Heidi Says," Women's Clothing,Accessories,Jewelry",4157490655,creditCard,94115,2426 Fillmore street
1898,Les Cent Culottes," Lingerie,Women's Clothing",4156142586,creditCard,94109,2200 Polk street
1899,Le Meridien, Hotels,4152962900,creditCard,94111,333 Battery street
1900,Rtch/Btch Skin Care, Skin Care,4153107354,"creditCard, bikeParking",94123,1628 Union street
1901,Ted Baker London," Men's Clothing,Women's Clothing,Accessories",4153911256,creditCard,94108,80 Grant avenue
1902,San Francisco Design Center," Furniture Stores,Home Decor",4154905800,"creditCard, bikeParking",94103,101 Henry Adams street
1903,Mission Bay Optometry," Eyewear & Opticians,Optometrists",4159782630,"creditCard, bikeParking",94158,205 Berry street
1904,LaserAway," Laser Hair Removal,Medical Spas,Tattoo Removal",6284005951,creditCard,94123,1878 Union street
1905,Taj Campton Place, Hotels,4157815555,creditCard,94108,340 Stockton street
1906,Sur La Table, Kitchen & Bath,4152629970,"creditCard, bikeParking",94111,1 Ferry building
1907,Kimberly G, Hair Stylists,4152157521,creditCard,94109,531 Geary street
1908,Echos Hair Design," Blow Dry/Out Services,Hair Stylists,Men's Hair Salons",4153971177,creditCard,94108,211 Sutter street
1909,Crate &amp; Barrel," Furniture Stores,Home Decor,Mattresses",4159825200,creditCard,94108,55 Stockton street
1910,Sheila Vergara," Hair Extensions,Makeup Artists,Hair Stylists",6505444243,creditCard,,
1911,Wine &amp; Wall," Beer, Wine & Spirits,Art Galleries,Wine Bars",4152439463,"creditCard, goodForGroups",94105,30 Steuart street
1912,Anthropologie, Women's Clothing,4154342210,"creditCard, bikeParking",94102,880 Market street
1913,Whole Foods Market Potrero," Grocery,Health Markets,Organic Stores",4155521155,"takeout, creditCard, applePay, bikeParking, caters",94107,450 Rhode Island
1914,Primp, Hair Salons,4159869012,creditCard,94108,391 Sutter street Ste 307
1915,Wicked Salon, Hair Salons,4159862408,creditCard,94108,257 Grant avenue
1916,A Bella New," Eyelash Service,Skin Care,Waxing",4158671650,creditCard,94102,323 Geary street
1917,Spa Vitale, Day Spas,4155302572,"creditCard, bikeParking",94105,8 Mission street
1918,Chuck Terpo Piano Service, Musical Instruments & Teachers,4154991861,,,
1919,Tnails, Nail Salons,4159871678,creditCard,94123,3212 Fillmore street
1920,bloomers, Florists,4155633266,"delivery, creditCard",94115,2975 Washington street
1921,Jason Richard Hairstylist, Hair Stylists,4156018167,creditCard,94108,257 Grant avenue
1922,Go Figure," Women's Clothing,Plus Size Fashion",4152217945,creditCard,94117,1870 Fulton street
1923,Sunglass Hut, Eyewear & Opticians,4152925951,"creditCard, bikeParking",94123,1887 Union street
1924,Acuity Vision Optometry Boutique," Optometrists,Eyewear & Opticians",4156732020,creditCard,94118,3610 Sacramento street
1925,SOU SOU," Shoe Stores,Men's Clothing,Women's Clothing",4155258654,"creditCard, bikeParking",94115,1746 Post street
1926,Plantation," Home Decor,Interior Design,Furniture Stores",4155650888,"creditCard, bikeParking",94102,336 Hayes street
1927,Antonio Cabral, Hair Salons,4152900731,"creditCard, goodForKids",94108,336 Sutter street
1928,Dorian Hairstylist," Hair Stylists,Blow Dry/Out Services",4152490840,"creditCard, bikeParking, goodForKids",94103,256 Sutter street
1929,The Westin St. Francis San Francisco on Union Square, Hotels,4157740124,creditCard,94102,335 Powell street
1930,Banana Republic," Men's Clothing,Women's Clothing,Accessories",4157883087,"creditCard, applePay, bikeParking",94108,256 Grant avenue
1931,Hair By Travis Ryan Smith, Hair Stylists,4154202305,creditCard,94123,1609 Vallejo
1932,Studio D, Hair Salons,4156080294,"creditCard, applePay, goodForKids",94104,660 Market street
1933,Aritzia, Women's Clothing,4155127026,creditCard,,
1934,Juice Shop, Juice Bars & Smoothies,4156270994,"takeout, creditCard",94104,353 Pine street
1935,John Fluevog, Shoe Stores,4152967900,"creditCard, applePay, bikeParking",94108,253 Grant avenue
1936,Gypsy Streetwear," Women's Clothing,Accessories",4159484158,"creditCard, bikeParking",94117,1399 Haight street
1937,The North Face," Sports Wear,Outdoor Gear",4154333223,"creditCard, bikeParking",94108,180 Post street
1938,Lovesac, Furniture Stores,4152421700,creditCard,94132,3251 20th Avenue
1939,Nordstrom," Department Stores,Men's Clothing,Women's Clothing",4157531344,"creditCard, applePay, bikeParking",94132,285 Winston Dr
1940,Al Masri, Middle Eastern,4158762300,"reservations, creditCard, goodForKids, goodForGroups, hasTV, waiterService, caters",94121,4031 Balboa street
1941,Ngoce Hairstyles, Hair Stylists,4158786254,"creditCard, goodForKids",94123,2303 Greenwich street
1942,"Jason Rabineau, DC"," Chiropractors,Massage,Rolfing",4155950079,creditCard,94104,582 Market street
1943,Living Greens, Juice Bars & Smoothies,4158024535,"takeout, creditCard, bikeParking",94104,28 Trinity street
1944,Walter Adams Framing, Framing,4159226811,creditCard,94115,2019 Fillmore street
1945,Bbrooks Fine Flowers, Florists,4156745599,creditCard,94117,425 Divisidero street
1946,Rims &amp; Goggles," Eyewear & Opticians,Fashion",8005516511,"creditCard, bikeParking",94108,445 Sutter street
1947,Victor Tung Couture, Women's Clothing,4153991588,"creditCard, bikeParking",94108,654 Commercial street
1948,Beautiful Orchids," Florists,Art Galleries,Home Decor",4155672443,"delivery, creditCard, goodForKids",94118,3319 Sacramento street
