id,title,cuisine,phone,feature,zipcode,street_addr
333,delarosa," italian, bar,pizza,pub",4158727363," takeout, seating, waitstaff, wheelchair accessible, serves alcohol, accepts visa, outdoor seating",94103,37 yerba buena ln
334,mamacita restaurant & bar," mexican,latin",4153468494," reservations, seating, waitstaff, serves alcohol, full bar, wheelchair accessible",94123,2317 chestnut street
335,black point cafe," american,cafe",4158008448," takeout, seating",94109,882 north point street
336,farm:table," american,cafe",," takeout, outdoor seating, seating",94109,754 post street 918 d avenue
337,plaj," european, swedish, scandinavian, norwegian",," reservations, seating, waitstaff, wheelchair accessible, serves alcohol, full bar",94102,333 fulton street
338,little star pizza," italian,pizza",4154411118," wheelchair accessible, takeout, seating, waitstaff, serves alcohol, wine and beer, accepts mastercard, accepts visa, delivery, television, highchairs available",94117,846 divisadero street
339,nopalito," mexican,latin,spanish",4152339966," takeout, seating, waitstaff, wheelchair accessible, serves alcohol, full bar",94122,1224 9th avenue
340,umami burger, american,4154408626," takeout, reservations, seating, waitstaff, wheelchair accessible, serves alcohol, full bar",94123,2184 union street
341,borobudur," asian,indonesian",4157751512," takeout, reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94109,700 post street
342,burma love," asian,burmese,vegan options",4158612100," takeout, seating, waitstaff, wheelchair accessible, serves alcohol, full bar",94103,211 valencia street
343,beanstalk cafe," american,cafe",4155761966," takeout, seating, wheelchair accessible",94108,724 bush street
344,osha thai restaurant," asian,thai,gluten free options",4157886742," takeout, reservations, seating, waitstaff, wheelchair accessible, serves alcohol, full bar, outdoor seating",94111,4 embarcadero center
345,amici's east coast pizzeria," italian,pizza",4158854500," delivery, takeout, seating, waitstaff, television, wheelchair accessible, serves alcohol, reservations",94123,2200 lombard street
346,alioto’s waterside cafe," american,seafood,soups",4153591200," takeout, reservations, outdoor seating, seating, waitstaff, wheelchair accessible, serves alcohol, full bar, highchairs available",,#7 fishmeran_s wharf
347,ramen underground," japanese,soups,asian",4157659909," takeout, seating, waitstaff, serves alcohol",94108,355 kearny street
348,sam's grill," american,seafood",4154210594," reservations, private dining, seating, waitstaff, wheelchair accessible, serves alcohol, full bar",94104,374 bush street
349,alexander's steakhouse," american,steakhouse",4154951111," reservations, seating, waitstaff, wheelchair accessible, serves alcohol, full bar, private dining, valet parking",94107,448 brannan street
350,oneup," american, bar,pub,gluten free options",4153981234," reservations, seating, waitstaff, valet parking, wheelchair accessible, serves alcohol, full bar, validated parking",94108,"345 stockton street,grand hyatt, union square"
351,magnolia pub & brewery," american, brew pub, bar,pub,gluten free options",4158647468," takeout, outdoor seating, highchairs available, wheelchair accessible, free wifi, seating, waitstaff, serves alcohol, wine and beer, accepts american express, accepts mastercard, accepts visa, accepts discover",94117,2345 third street
352,mortons steak," american,steakhouse",4159865830," reservations, seating, waitstaff, wheelchair accessible, serves alcohol, full bar, private dining, television",94108,331 sutter street
353,parada 22," caribbean,latin, puerto rican",4157501111," seating, waitstaff, serves alcohol, takeout",94117,1805 haight street
354,the monk's kettle," american, bar,pub",4158659523," seating, waitstaff, serves alcohol, full bar",94103,3141 16th street
355,front porch, american,4156957800," seating, waitstaff, serves alcohol, full bar, takeout, reservations, outdoor seating",94110,65 29th street
356,golden era vegan restaurant," asian,chinese,vietnamese,vegetarian friendly,vegan options",4154878687," takeout, seating, waitstaff, wheelchair accessible, reservations",94102,"395 golden gate avenue 395 golden gate avenue, 94102,"
357,burgermeister," american,fast food",4152969907," takeout, seating, television, serves alcohol",94133,759 columbus avenue
358,alamo square seafood grill," seafood,french,american",4154402828," reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94117,803 fillmore street
359,namu gaji," asian,korean,gluten free options",4154316268," reservations, seating, waitstaff, wheelchair accessible, serves alcohol",94110,499 dolores street at 18th street
360,saha," middle eastern,mediterranean,vegetarian friendly,gluten free options",4153459547," seating, waitstaff, wheelchair accessible, serves alcohol, reservations, buffet",94109,1075 sutter street
361,the flying falafel," fast food,mediterranean,middle eastern,lebanese,greek,vegan options,gluten free options",4159641003," takeout, wheelchair accessible",94103,1051 market street
362,hong kong clay pot restaurant," chinese,asian",4159892638," takeout, seating, waitstaff, serves alcohol, free wifi",94108,960 grant avenue
363,lauren of lomade," lebanese,mediterranean,fusion",,,,
364,bobo's steakhouse," american,steakhouse,seafood",4156837007," reservations, seating, waitstaff, parking available, valet parking, serves alcohol, full bar",94123,"1450 lombard street,van ness"
365,hayes street grill," american,seafood",4158635545," reservations, seating, waitstaff, serves alcohol, full bar, wheelchair accessible",94102,320 hayes street
366,aliment, american,4158292737," reservations, seating, waitstaff, wheelchair accessible, serves alcohol, full bar",94108,786 bush street
367,daniels cafe," american,cafe",4159561760," takeout, outdoor seating, seating, wheelchair accessible",94102,154 ellis street
368,acquolina," italian,pizza",4157810331," takeout, reservations, outdoor seating, seating, television, highchairs available, wheelchair accessible, serves alcohol, wine and beer, accepts american express, accepts mastercard, accepts visa, accepts discover, waitstaff",94133,1600 stockton street
369,louis' restaurant," american, diner",4153876330," seating, waitstaff, wheelchair accessible, takeout, serves alcohol",94121,902 point lobos avenue
370,atelier crenn, french,4154400460," reservations, seating, waitstaff, wheelchair accessible, serves alcohol, wine and beer, accepts american express, accepts mastercard, accepts visa, accepts discover",94123,3127 fillmore street
371,tarantino's restaurant," american,seafood,soups,italian",4157755600," reservations, seating, waitstaff, wheelchair accessible, serves alcohol, full bar, takeout",94133,206 jefferson street
372,forbes island," french,american,cajun & creole,seafood",4159514900," reservations, seating, waitstaff, serves alcohol, full bar, private dining, validated parking",94133,between pier 39 and 41
373,firefly restaurant, american,4158217652," reservations, seating, waitstaff, wheelchair accessible, serves alcohol",94114,4288 24th street
374,tony's coal fired pizza and slice house," italian,pizza",," takeout, seating, accepts american express, accepts mastercard, accepts visa, accepts discover, serves alcohol",94133,1556 stockton street
375,tosca cafe, italian,4159869651," reservations, seating, waitstaff, serves alcohol, full bar, wheelchair accessible",94133,242 columbus avenue
376,the new village cafe," american,cafe",4157719598," takeout, seating, waitstaff, wheelchair accessible",94109,1426 polk street
377,alfred's steakhouse," american,steakhouse",4157817058," reservations, seating, waitstaff, serves alcohol, full bar, private dining, validated parking, wheelchair accessible",94111,659 merchant street
378,the mill," cafe,american",," seating, wheelchair accessible, takeout",94117,736 divisadero street
379,pantarei, italian,4155910900," reservations, seating, waitstaff, serves alcohol, full bar, outdoor seating, wheelchair accessible",,columbus and stockton street
380,the starlight room," bar, contemporary",4153958595," seating, waitstaff, serves alcohol, full bar, wheelchair accessible",94105,"450 powell street ,sir francis drake"
381,fringale, french,4155430573," reservations, seating, waitstaff, serves alcohol, full bar, wheelchair accessible",94107,570 4th street
382,cafe zoetrope," italian, wine bar",4152911700," reservations, seating, waitstaff, wheelchair accessible, serves alcohol, full bar",94133,916 kearny street
383,miss saigon," asian,vietnamese",4155220332," takeout, seating, waitstaff, wheelchair accessible, serves alcohol",94103,100 6th street
384,veganburg," fast food,vegetarian friendly,vegan options",4155488000," takeout, seating, wheelchair accessible",94117,1466 haight street
385,trace," american,gluten free options",4158177836," reservations, seating, waitstaff, wheelchair accessible, serves alcohol, full bar, parking available, valet parking",94103,181 3rd street
386,kate's kitchen," american,cafe",4156263984," seating, waitstaff, takeout, wheelchair accessible",94117,471 haight street
387,le central, french,4153912233," reservations, seating, waitstaff, serves alcohol, full bar, wheelchair accessible",94108,453 bush street
388,kusakabe," japanese,sushi,asian",4157570155," reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94111,584 washington street
389,the warming hut," cafe,american",4155613040," takeout, seating, wheelchair accessible",94129,983 marine dr
390,fog city, american,4159822000," takeout, seating, waitstaff, television, wheelchair accessible, serves alcohol, accepts american express, accepts mastercard, accepts visa, reservations, full bar",94111,1300 battery street
391,alegrias food from spain," mediterranean,spanish",4159298888," reservations, seating, waitstaff, private dining, wheelchair accessible, serves alcohol",94123,2018 lombard street
392,del popolo," italian,pizza",4155897940," takeout, reservations, waitstaff, serves alcohol, seating, wheelchair accessible",94108,855 bush street
393,papito hayes," mexican,latin",4155540541," takeout, seating, waitstaff, wheelchair accessible, serves alcohol",94102,425 hayes street
394,sons & daughters," american, contemporary",4153918311," reservations, seating, waitstaff, serves alcohol",94108,708 bush street
395,saiwalks," asian,vietnamese,vegetarian friendly",4155497932," delivery, takeout, reservations, seating, waitstaff, wheelchair accessible, serves alcohol",94123,3348 steiner street
396,suppenkuche," german,european, central european",4152529289," seating, waitstaff, serves alcohol, reservations, full bar",94102,525 laguna street corner of hayes and laguna
397,cafe tiramisu, italian,4154217044," reservations, outdoor seating, seating, waitstaff, serves alcohol, full bar",94104,28 belden pl
398,garibaldi's on presidio," italian,american",4155638841," reservations, seating, waitstaff, serves alcohol, full bar",94115,347 presidio avenue
399,tacolicious," mexican,latin",4153461966," takeout, seating, waitstaff, serves alcohol, wheelchair accessible",94123,2031 chestnut street
400,marketbar," american, bar,pub",4154341100," reservations, outdoor seating, seating, waitstaff, wheelchair accessible, serves alcohol, full bar",94111,"1 ferry building,embarcadero at market street"
401,stacks', american,4152419011," seating, waitstaff, highchairs available, wheelchair accessible, serves alcohol, takeout",94102,501 hayes street
402,limon," peruvian,latin,south american",4152520918," reservations, seating, waitstaff, serves alcohol, full bar",94110,524 valencia street 1001 south van ness avenue
403,sir francis drake hotel,,4153927755," reservations, seating, waitstaff, valet parking, wheelchair accessible, serves alcohol, full bar",94102,450 powell street
404,city chopsticks," chinese,asian",4155631085," delivery, takeout, seating, waitstaff, serves alcohol, wheelchair accessible",94108,883 bush street
405,barbacco," italian,gluten free options",4159551919," reservations, seating, waitstaff, wheelchair accessible, serves alcohol, full bar",94111,220 california street
406,saigon sandwich shop," asian,vietnamese,fast food",4154745698, takeout,94102,560 larkin street
407,piccino cafe," italian,pizza",4158244224," reservations, seating, waitstaff, serves alcohol, takeout",94107,1001 minnesota street
408,lou's pier 47 restaurant," american, bar,seafood,soups,pub",4157715687," takeout, outdoor seating, seating, waitstaff, television, wheelchair accessible, serves alcohol, full bar, reservations",94133,300 jefferson street
409,cozy cable car cafe," american,cafe",4159823097," seating, takeout",94108,519 powell street
410,farmerbrown, american,4154093276," reservations, seating, waitstaff, serves alcohol, full bar, takeout, wheelchair accessible",94102,25 mason street
411,roy's - san francisco," hawaiian,american,seafood,gluten free options",4157770277," reservations, seating, waitstaff, serves alcohol, full bar, private dining, wheelchair accessible",94105,575 mission street
412,cafe jacqueline, french,4159815565," reservations, seating, waitstaff, serves alcohol",94133,1454 grant avenue
413,corner bakery cafe san francisco," american,cafe,vegetarian friendly",4159354040," takeout, seating, wheelchair accessible",94105,665 market street
414,gallery cafe," american,cafe",4152969932," takeout, seating, wheelchair accessible",94108,1200 mason street
415,joe's crab shack," american,seafood",4156732266," takeout, seating, waitstaff, highchairs available, wheelchair accessible, serves alcohol, full bar, reservations",94133,245 jefferson street
416,presidio social club," american,gluten free options",4158851888," reservations, seating, waitstaff, parking available, wheelchair accessible, serves alcohol, full bar, highchairs available",94129,563 ruger street
417,el farolito," mexican,latin,fast food,spanish",4158264870," takeout, seating, wheelchair accessible",94110,2779 mission street
418,comstock saloon," bar,american",4156170071," reservations, seating, waitstaff, serves alcohol, full bar",94133,155 columbus avenue
419,bellota," spanish,mediterranean",4154306580," reservations, seating, waitstaff, wheelchair accessible, serves alcohol",94103,888 brannan street
420,mozzeria," italian,pizza",4154890963," takeout, reservations, seating, waitstaff, wheelchair accessible, serves alcohol",94103,3228 16th street at guerrero street
421,bella trattoria, italian,4152210305," reservations, seating, waitstaff, wheelchair accessible, serves alcohol",94118,3854 geary boulevard
422,pabu," japanese,sushi,asian",4153590791," reservations, private dining, seating, waitstaff, wheelchair accessible, serves alcohol, full bar",94111,101 california street
423,osha thai restaurant," asian,thai",4152789991," takeout, reservations, seating, waitstaff, wheelchair accessible, serves alcohol, full bar",94105,149 second street
424,sens restaurant, mediterranean,4153620645," reservations, seating, waitstaff, wheelchair accessible, serves alcohol, full bar, outdoor seating",94111,4 embarcadero ctr
425,5a5 steak lounge," japanese,american,steakhouse",4159892539," parking available, street parking, valet parking, wheelchair accessible, serves alcohol, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover, reservations, seating, waitstaff, full bar",94111,244 jackson street
426,tu lan," asian,vietnamese",4156260927," takeout, seating, waitstaff",94103,8 6th street
427,rogue ales public house," american, bar,pub,pizza",4153627880," seating, waitstaff, television, wheelchair accessible, serves alcohol, full bar, reservations",94133,"north beach,673 union street"
428,in and out burger," american,fast food",8007861000," takeout, seating, wheelchair accessible",94133,333 jefferson street
429,perry's," american, bar",4159229022," reservations, seating, waitstaff, television, wheelchair accessible, serves alcohol, full bar",94123,1944 union street
430,rn74," french, wine bar",4155437474," reservations, seating, waitstaff, wheelchair accessible, serves alcohol, full bar",94105,301 mission street
431,little sheep mongolian hot pot," chinese, mongolian,vegetarian friendly",4156739919," reservations, seating, waitstaff, street parking, serves alcohol, wine and beer, accepts american express, accepts mastercard, accepts visa, accepts discover, wheelchair accessible",94102,405 mason street
432,ananda fuara," vegetarian friendly,vegan options,gluten free options",4156211994," takeout, seating, waitstaff, reservations",94102,1298 market street
433,central kitchen, american,4158267004," reservations, seating, waitstaff, serves alcohol",94110,3000 20th street
434,tanguito," latin,argentinean,south american,spanish",4155774223," takeout, outdoor seating, seating, wheelchair accessible",94133,2850 jones street
435,chipotle mexican grill," mexican,fast food",," takeout, seating, wheelchair accessible",94102,232 ofarrell street
436,the grubstake," american,portuguese, bar,pub",4156738268," takeout, outdoor seating, seating, waitstaff, street parking, serves alcohol, wine and beer, accepts mastercard, accepts visa, reservations",94109,1525 pine street
437,street taco," mexican,fast food",4155254435," takeout, seating, wheelchair accessible",94117,1607 haight street
438,brenda’s meat & three," american,cajun & creole",4159268657," takeout, seating, waitstaff, highchairs available, wheelchair accessible, serves alcohol",94115,919 divisadero street
439,garaje sf," mexican,american, bar",4156440838," takeout, seating, television, serves alcohol, wheelchair accessible",94107,475 3rd street
440,curbside cafe," french,american,cafe",4159299030," reservations, seating, serves alcohol, takeout, waitstaff, wheelchair accessible",94115,2417 california street
441,whitechapel sf," american, bar,pub",4152925800," seating, waitstaff, wheelchair accessible",94102,600 polk street b/t turk street & eddy street
442,polker's gourmet burgers," american, bar,pub",4158851000," wheelchair accessible, seating, waitstaff, serves alcohol, wine and beer, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover, delivery, takeout, outdoor seating, television, highchairs available",94109,2226 polk street
443,cockscomb, american,4159740700," reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94107,564 4th street
444,tuba authentic turkish restaurant," mediterranean,turkish,middle eastern,vegetarian friendly",4158268822," takeout, reservations, seating, waitstaff, serves alcohol",94110,1007 guerrero street
445,capital restaurant," chinese,asian",4153976269," takeout, seating, waitstaff, serves alcohol",94108,839 clay street
446,taqueria cancun," mexican,latin,fast food,spanish",4152529560," takeout, seating, wheelchair accessible",94110,2288 mission street
447,sauce, american,4152521369," reservations, seating, waitstaff, serves alcohol, full bar",94102,131 gough street
448,pica pica arepa kitchen," venezuelan,spanish,south american,gluten free options",4154005453," takeout, seating, wheelchair accessible, serves alcohol, delivery",94103,401 valencia street
449,whole foods market," american,vegetarian friendly,vegan options",4156180066," takeout, seating, wheelchair accessible, buffet",94107,399 4th street
450,wise sons jewish delicatessen," american,delicatessen,kosher",4157873354," takeout, reservations, seating, delivery, outdoor seating, wheelchair accessible",94110,3150 24th street
451,bar crudo," soups,american,seafood",4154090679," reservations, seating, waitstaff, serves alcohol, full bar",94117,655 divisadero street
452,good mong kok bakery," chinese,asian",4153972688, takeout,94108,1039 stockton street
453,town hall, american,4159083900," serves alcohol, full bar, reservations, seating, waitstaff, street parking, wine and beer, accepts american express, accepts mastercard, accepts visa, accepts discover, takeout, outdoor seating, private dining, parking available, highchairs available, wheelchair accessible",94105,342 howard street
454,intercontinental san francisco,,4156166500," reservations, waitstaff, wheelchair accessible, serves alcohol",94103,888 howard street
455,level iii," american, bar, contemporary,pub,gluten free options",4159292087," reservations, seating, waitstaff, valet parking, wheelchair accessible, serves alcohol, full bar",94102,500 post street jw marriott
456,twenty five lusk," american, contemporary",415.495.lusk," reservations, private dining, seating, waitstaff, valet parking, serves alcohol, full bar",94107,25 lusk street
457,chowders inc," american,soups,seafood",," takeout, outdoor seating, seating",,peir 39 space a3
458,tin - vietnamese cuisine," asian,vietnamese,vegetarian friendly",4158827188," takeout, seating, waitstaff, wheelchair accessible, serves alcohol",94103,937 howard street
459,the old clam house," american,seafood,soups",4158264880," reservations, seating, waitstaff, wheelchair accessible, serves alcohol, full bar, television",94124,299 bay shore boulevard
460,ebisu," japanese,sushi,asian",4155661770," seating, waitstaff, serves alcohol, takeout, wheelchair accessible",94122,1283 9th avenue
461,dobbs ferry," american,gluten free options",4155517700," delivery, television, highchairs available, reservations, seating, waitstaff, street parking, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, accepts discover, parking available, wheelchair accessible",,409 gough street
462,tadu ethiopian kitchen," african,ethiopian,vegetarian friendly,gluten free options",4154096649," takeout, seating, waitstaff, wheelchair accessible",94102,484 ellis street
463,starbelly, american,4152527500," outdoor seating, serves alcohol, reservations, seating, waitstaff, wine and beer, free wifi, wheelchair accessible, full bar",94114,3583 16th street
464,akikos restaurant & sushi bar," japanese,seafood,sushi,asian",4153973218," reservations, seating, waitstaff, serves alcohol, takeout",94108,431 bush street btw claude ln & mark ln
465,bite," american,fast food,delicatessen,vegetarian friendly",4155632483, takeout,94104,912 sutter street
466,jane on fillmore," american,cafe,gluten free options",4159314163," takeout, seating, wheelchair accessible",94115,2123 fillmore street
467,sam wo," chinese,asian",4159898898," takeout, seating, waitstaff",94108,713 clay street
468,helmand palace," afghani,middle eastern,vegetarian friendly",4153620641," reservations, seating, waitstaff, serves alcohol, delivery, takeout",94109,2424 van ness avenue
469,cala," mexican,latin",4156607701," reservations, seating, waitstaff, wheelchair accessible, serves alcohol",94102,149 fell street
470,chloe's cafe," american,cafe",4156484116," outdoor seating, seating, waitstaff, takeout, wheelchair accessible",94114,1399 church street
471,il fornaio, italian,4159860100," reservations, seating, waitstaff, serves alcohol, full bar, wheelchair accessible",94111,1265 battery street levi's plaza
472,katana-ya," japanese,sushi,asian,soups",4157711280," takeout, seating, waitstaff, serves alcohol",94102,430 geary street
473,asiasf," asian,chinese,japanese",4152552742," reservations, seating, waitstaff, serves alcohol, full bar, accepts mastercard, accepts visa, free wifi, accepts discover, wheelchair accessible",94103,201 9th street cross street is howard street
474,bread and cocoa," american,cafe",4159567200," takeout, seating, wheelchair accessible",94104,199 sutter street
475,pancho villa," mexican,latin,fast food,spanish",4158648840," takeout, seating, wheelchair accessible, serves alcohol",94103,3071 16th street
476,kitchen istanbul," mediterranean,turkish,middle eastern",4157539479," reservations, seating, waitstaff, serves alcohol, wine and beer, accepts mastercard, accepts visa, takeout",94118,349 clement street
477,magic flute," italian,mediterranean, contemporary",4159221225," reservations, outdoor seating, seating, waitstaff, serves alcohol, highchairs available",94118,3673 sacramento street
478,waraku," japanese,asian,soups",4152923388," takeout, seating, waitstaff, serves alcohol, wheelchair accessible",94115,1638 post street
479,lemonade," american,vegetarian friendly,vegan options",4155220191," seating, wheelchair accessible",94103,781 mission street
480,mikaku restaurant," japanese,sushi,asian",4157816730," takeout, seating, waitstaff, serves alcohol, wine and beer, accepts american express, accepts mastercard, accepts visa, free wifi, reservations",94108,323 grant avenue
481,sauce," american, bar,pub",4153978800," reservations, outdoor seating, seating, waitstaff, serves alcohol, full bar, takeout, television, wheelchair accessible",94104,56 belden pl
482,lark," american,mediterranean,greek, wine bar",4154004623," seating, waitstaff, serves alcohol, reservations, wheelchair accessible",94114,4068 18th street
483,boxing room, american,4154306590," reservations, seating, waitstaff, serves alcohol, full bar, wheelchair accessible",94102,399 grove street at gough
484,gaspar brasserie, french,4155768800," seating, waitstaff, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, digital payments, accepts discover, reservations, wheelchair accessible",94104,185 sutter street
485,la mediterranee," mediterranean,middle eastern",4154317210," outdoor seating, seating, waitstaff, serves alcohol, takeout",94114,288 noe street
486,bistro aix, american,4152020100," reservations, seating, waitstaff, wheelchair accessible, serves alcohol",94123,3340 steiner street
487,pizzeria delfina," italian,pizza",4154401189," takeout, seating, waitstaff, wheelchair accessible, serves alcohol, reservations",94115,2406 california street
488,terzo," mediterranean,international,spanish",4154413200," waitstaff, valet parking, wheelchair accessible, serves alcohol, wine and beer, accepts american express, accepts mastercard, accepts visa, digital payments, accepts discover, reservations, seating, street parking, takeout, outdoor seating, highchairs available",94123,3011 steiner street
489,901 columbus cafe," cafe,american",4154099001," seating, serves alcohol, takeout, outdoor seating, wheelchair accessible",94133,901 columbus avenue
490,the keystone," american, bar",4157771200," reservations, seating, waitstaff, serves alcohol, television, wheelchair accessible",94103,68 4th street
491,magnolia gastropub," american, bar,pub, gastropub",4158647468," seating, waitstaff, serves alcohol",94117,1398 haight street
492,hard water," american, bar",4153923021," reservations, waitstaff, serves alcohol, full bar",,pier 3
493,b star,,4159339900," reservations, seating, waitstaff, takeout, serves alcohol",94110,127 clement street
494,pompei's grotto," italian,american,seafood,soups",4157769265," outdoor seating, seating, waitstaff, wheelchair accessible, serves alcohol, full bar",94133,340 jefferson street
495,beso," mediterranean,spanish",4158015392," reservations, seating, waitstaff, wheelchair accessible, serves alcohol",94114,4058a 18th street
496,bask," mediterranean,spanish,gluten free options",4153922275," reservations, seating, waitstaff, wheelchair accessible, serves alcohol, full bar, takeout",94111,42 columbus avenue
497,causwells, american,4154476081," reservations, seating, waitstaff, wheelchair accessible, serves alcohol",94123,2346 chestnut street
498,mission chinese food," chinese,asian",4158632800," delivery, takeout, seating, waitstaff, serves alcohol, reservations",94110,2234 mission street
499,oasis grill," mediterranean,fast food,middle eastern,vegetarian friendly,halal",4157810313," takeout, wheelchair accessible, delivery",94111,91 drumm street
500,panta rei, italian,4155910900," reservations, seating, waitstaff, serves alcohol, full bar",94133,431 columbus avenue
501,ace wasabi's rock-n-roll sushi," japanese,sushi,asian",4155674903," takeout, reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94123,3339 steiner street
502,village pizzeria," italian,pizza",4156737771," reservations, seating, television, serves alcohol, wine and beer, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover, delivery, takeout, waitstaff, wheelchair accessible",94109,1243 van ness avenue
503,dosa on valencia," indian,vegetarian friendly,vegan options,gluten free options",4156423672," reservations, seating, waitstaff, serves alcohol, full bar, takeout, wheelchair accessible",94110,995 valencia street
504,kippu japanese restaurant," japanese,sushi,asian",," takeout, seating, waitstaff, serves alcohol, reservations",94115,1707 buchanan street
505,mission cheese, american,4155538667," outdoor seating, seating, serves alcohol, takeout",94110,736 valencia street
506,buckhorn grill," american,fast food",4159789770," takeout, seating, wheelchair accessible",94103,845 market street
507,super duper burgers," american,fast food",4155588123," takeout, seating, wheelchair accessible",94114,2304 market street
508,jasper's corner tap and kitchen," bar,american",4157757979," takeout, television, serves alcohol, full bar, reservations, seating, waitstaff, wheelchair accessible, accepts american express, accepts mastercard, accepts visa, accepts discover",94102,401 taylor street
509,belga," belgian,european, bar,pub",4158727350," wheelchair accessible, full bar, reservations, seating, waitstaff, serves alcohol, television",94123,2000 union street
510,enjoy vegetarian restaurant," chinese,asian,vegetarian friendly,vegan options",4159567868," takeout, seating, waitstaff, wheelchair accessible",94108,839 kearny street
511,bay watch restaurant," american,delicatessen",4157759673," takeout, seating, waitstaff, highchairs available, wheelchair accessible",94123,2150 lombard street
512,bar tartine," american,international,gluten free options",4154871600," reservations, seating, waitstaff, wheelchair accessible, serves alcohol",94110,561 valencia street
513,bristol farms, american,4159790106," takeout, wheelchair accessible",,market street
514,frog hollow farm," american,cafe,vegetarian friendly",4154450990," takeout, wheelchair accessible",,one ferry building
515,novy," american,mediterranean,greek,vegetarian friendly",4158298383," reservations, seating, waitstaff, takeout, wheelchair accessible, serves alcohol",94114,4000 24th street
516,tacolicious," mexican,latin,spanish",4156261344," takeout, seating, waitstaff, wheelchair accessible, serves alcohol, full bar",94110,741 valencia street
517,rickhouse,,4153982827," seating, serves alcohol, full bar, wheelchair accessible",94108,246 kearny street
518,lavash," middle eastern,persian",4156645555," reservations, seating, waitstaff, serves alcohol, takeout, wheelchair accessible",94122,511 irving street
519,bund shanghai restaurant," chinese,asian,taiwanese",4159820618," takeout, seating, waitstaff, serves alcohol, delivery, reservations, wheelchair accessible",94133,640 jackson street
520,fly trap," mediterranean, bar,middle eastern,persian",4152430580," reservations, waitstaff, serves alcohol, full bar, seating, wheelchair accessible",94107,606 folsom street
521,izzy's steaks & chops," american,steakhouse",4155630487," seating, waitstaff, wheelchair accessible, serves alcohol, full bar, television",94123,3345 steiner street
522,petit crenn, french,4158641744," reservations, seating, waitstaff, wheelchair accessible, serves alcohol",94102,609 hayes street
523,lupa trattoria, italian,4152825872," reservations, waitstaff, serves alcohol, seating, wheelchair accessible",94114,4109 24th street
524,heirloom cafe, american,4158212500," reservations, seating, waitstaff, serves alcohol",94110,2500 folsom street
525,the grind cafe," american,cafe",4158640955," takeout, outdoor seating, seating, wheelchair accessible",94117,783 haight street
526,ppq dungeness island," seafood,asian,vietnamese",4153868266," reservations, seating, waitstaff, serves alcohol, takeout",94121,2332 clement street
527,caffe sport," italian,seafood",4159811251," reservations, seating, waitstaff, serves alcohol, takeout",94133,574 green street
528,sushi toni," japanese,sushi,asian",4159868664," takeout, seating, waitstaff, serves alcohol",94108,733 bush street
529,great eastern restaurant," chinese,asian",4159862500," takeout, seating, waitstaff, serves alcohol, reservations, wheelchair accessible",94133,649 jackson street
530,north beach pizza," italian,pizza",," delivery, takeout, seating, wheelchair accessible, waitstaff, serves alcohol",94133,1462 grant avenue
531,farmhouse kitchen," thai,asian,vegetarian friendly",4158142920," takeout, reservations, seating, waitstaff, wheelchair accessible, serves alcohol",94110,710 florida street
532,legion of honor cafe," cafe,american,delicatessen",4152212233," outdoor seating, seating, wheelchair accessible",94121,"100 34th avenue,golden gate park"
533,lord stanley, american,4158725512," reservations, seating, waitstaff, serves alcohol",94109,2065 polk street
534,blue barn gourmet," american,vegetarian friendly,vegan options,gluten free options",4154413232," takeout, seating, wheelchair accessible",94123,2105 chestnut street
535,blue barn gourmet," american,healthy,vegetarian friendly",4156559438," takeout, seating, wheelchair accessible",94109,2237 polk street
536,lazy bear, american,4158749921," reservations, seating, waitstaff, serves alcohol",94110,3416 19th street
537,players sports grill & arcade," american, bar,pub",4159816300," takeout, free wifi, reservations, seating, waitstaff, television, wheelchair accessible, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, accepts discover, highchairs available",94133,pier 39
538,the commissary," spanish,american",4155613600," reservations, seating, waitstaff, parking available, serves alcohol, full bar, free wifi, wheelchair accessible",94129,101 montgomery street in the presidio on the main post
539,range, american,4152828283," reservations, seating, waitstaff, serves alcohol, wheelchair accessible, full bar",94110,842 valencia street
540,lucca delicatessen," italian,delicatessen",4159217873, takeout,94123,2120 chestnut street
541,mario's bohemian cigar store and cafe," cafe,italian",4153620536," takeout, seating, waitstaff, serves alcohol, full bar, outdoor seating",94133,566 columbus avenue
542,cafe de casa," brazilian,cafe,south american",4153451055," takeout, wheelchair accessible, seating",94133,2701 leavenworth street
543,burritt tavern," american, bar",4154000561," reservations, private dining, seating, waitstaff, serves alcohol, full bar, wheelchair accessible",,charlie palmer 417 stockton street
544,gitane," mediterranean,spanish",4157886686," seating, waitstaff, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, digital payments, accepts discover, reservations, outdoor seating",,6 claude lane
