id,title,yelpPage,categories,price,rating,mon,tue,wed,thu,fri,sat,sun,addr,phone,takeout,creditCard,applePay,parking,bikeParking,outdoorSeating,wifi,caters,reservations,delivery,goodFor,goodForKids,goodForGroups,attire,ambience,noiseLevel,alcohol,hasTV,waiterService,driveThrough
378,Hazel’s Kitchen,https://www.yelp.com/ /biz/hazels-kitchen-san-francisco,"Delis,Sandwiches,Caterers",Under $10,4.0 star rating,8:00 am-4:00 pm,8:00 am-4:00 pm,8:00 am-4:00 pm,8:00 am-4:00 pm,8:00 am-4:00 pm,9:00 am-4:00 pm,9:00 am-4:00 pm,"1319 18th StSan Francisco, CA 94107",(415) 647-7941,Yes,Yes,No,Street,Yes,Yes,No,,No,No,Lunch,Yes,No,Casual,Casual,Average,No,No,No,
2247,Jardiniere,https://www.yelp.com/ /biz/jardiniere-san-francisco-5,"French,American (New),Champagne Bars",Above $61,4.0 star rating,5:00 pm-9:00 pm,5:00 pm-9:00 pm,5:00 pm-9:00 pm,5:00 pm-9:00 pm,5:00 pm-10:30 pm,5:00 pm-10:30 pm,5:00 pm-9:00 pm,"300 Grove StSan Francisco, CA 94102",(415) 861-5555,No,Yes,No,"Valet, Garage, Street",No,No,Free,Yes,Yes,No,Dinner,No,Yes,Dressy,"Romantic, Upscale",Average,Full Bar,No,Yes,
829,Pakwan Restaurant - O’Farrell Street,https://www.yelp.com/ /biz/pakwan-restaurant-o-farrell-street-san-francisco,"Indian,Pakistani",Under $10,3.5 star rating,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,"501 O`Farrell StSan Francisco, CA 94102",(415) 776-0160,Yes,Yes,No,Street,Yes,No,No,Yes,No,Yes,Dinner,Yes,Yes,Casual,Casual,Average,No,No,No,
328,Panchita’s Restaurant No 2,https://www.yelp.com/ /biz/panchitas-restaurant-no-2-san-francisco,"Salvadoran,Mexican",Under $10,4.0 star rating,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-12:00 am,"3091 16th StSan Francisco, CA 94103",(415) 431-4232,Yes,Yes,No,Street,Yes,No,No,Yes,No,No,Dinner,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,Yes,
805,Darbar Restaurant,https://www.yelp.com/ /biz/darbar-restaurant-san-francisco,"Indian,Pakistani,Caterers",Under $10,3.5 star rating,11:30 am-3:00 pm5:00 pm-10:00 pm,11:30 am-3:00 pm5:00 pm-10:00 pm,11:30 am-3:00 pm5:00 pm-10:00 pm,11:30 am-3:00 pm5:00 pm-10:00 pm,11:30 am-3:00 pm5:00 pm-10:00 pm,11:30 am-3:00 pm5:00 pm-10:00 pm,11:30 am-3:00 pm5:00 pm-10:00 pm,"1412 Polk StSan Francisco, CA 94109",(415) 359-1236,Yes,Yes,No,Street,No,Yes,No,,Yes,Yes,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,No,No,Yes,
1087,Kazan,https://www.yelp.com/ /biz/kazan-san-francisco,"Japanese,Sushi Bars,Soup",$11-30,4.0 star rating,11:30 am-2:30 pm5:00 pm-10:00 pm,11:30 am-2:30 pm5:00 pm-10:00 pm,11:30 am-2:30 pm5:00 pm-10:00 pm,11:30 am-2:30 pm5:00 pm-10:00 pm,11:30 am-2:30 pm5:00 pm-11:00 pm,12:30 pm-11:00 pm,12:30 pm-9:00 pm,"2809 24th StSan Francisco, CA 94110",(415) 282-2001,Yes,Yes,,Street,Yes,No,No,Yes,Yes,No,,Yes,Yes,Casual,,Average,Beer & Wine Only,No,Yes,
1188,The Occidental Cigar Club,https://www.yelp.com/ /biz/the-occidental-cigar-club-san-francisco,"Bars,Tobacco Shops",Moderate,4.5 star rating,12:00 pm-1:00 am,12:00 pm-1:00 am,12:00 pm-1:00 am,12:00 pm-1:00 am,12:00 pm-1:00 am,12:00 pm-1:00 am,12:00 pm-1:00 am,"471 Pine StSan Francisco, CA 94104",(415) 834-0485,,Yes,No,Street,No,No,,,No,,,,Yes,,Intimate,Average,Full Bar,Yes,,
885,In-N-Out Burger,https://www.yelp.com/ /biz/in-n-out-burger-san-francisco,"Fast Food,Burgers",Under $10,4.0 star rating,10:30 am-1:00 am,10:30 am-1:00 am,10:30 am-1:00 am,10:30 am-1:00 am,10:30 am-1:30 am,10:30 am-1:30 am,10:30 am-1:00 am,,(800) 786-1000,Yes,Yes,No,Street,Yes,Yes,No,No,No,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Loud,No,No,No,No
437,Ambrosia Bakery,https://www.yelp.com/ /biz/ambrosia-bakery-san-francisco,"Bakeries,Sandwiches,Patisserie/Cake Shop",Under $10,4.0 star rating,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,7:00 am-6:00 pm,8:00 am-2:00 pm,"2605 Ocean AveSan Francisco, CA 94132",(415) 334-5305,Yes,Yes,No,Street,Yes,No,No,Yes,No,No,"Breakfast, Dessert",Yes,Yes,Casual,Casual,Average,No,No,No,
952,InoVino,https://www.yelp.com/ /biz/inovino-san-francisco,"Italian,Wine Bars",$11-30,4.5 star rating,4:00 pm-11:00 pm,4:00 pm-11:00 pm,4:00 pm-11:00 pm,4:00 pm-11:00 pm,4:00 pm-11:00 pm,3:00 pm-11:00 pm,Closed,"108B Carl StSan Francisco, CA 94117",(415) 681-3770,Yes,Yes,,Street,Yes,Yes,No,No,Yes,No,"Dinner, Dessert",No,Yes,Casual,Intimate,Average,Beer & Wine Only,No,Yes,
193,Castro Tarts,https://www.yelp.com/ /biz/castro-tarts-san-francisco,"Vietnamese,Breakfast & Brunch,Sandwiches",Under $10,4.0 star rating,Closed,7:30 am-6:00 pm,7:30 am-6:00 pm,7:30 am-6:00 pm,7:30 am-6:00 pm,8:00 am-6:00 pm,8:00 am-6:00 pm,"564 Castro StSan Francisco, CA 94114",(415) 861-3268,Yes,Yes,No,Street,Yes,No,No,No,No,No,"Breakfast, Lunch",Yes,No,Casual,Casual,Average,No,No,No,
393,Pho Tan Hoa,https://www.yelp.com/ /biz/pho-tan-hoa-san-francisco,"Vietnamese,Noodles",Under $10,4.0 star rating,8:00 am-4:00 pm,8:00 am-4:00 pm,8:00 am-4:00 pm,Closed,8:00 am-4:00 pm,8:00 am-4:00 pm,8:00 am-4:00 pm,"431 Jones StSan Francisco, CA 94102",(415) 673-3163,Yes,No,No,Street,No,No,No,No,No,No,Lunch,Yes,Yes,Casual,Casual,Average,No,Yes,Yes,
972,Kitchen Story,https://www.yelp.com/ /biz/kitchen-story-san-francisco,"Breakfast & Brunch,Asian Fusion,American (New)",$11-30,4.0 star rating,8:00 am-3:00 pm5:00 pm-10:00 pm,8:00 am-3:00 pm5:00 pm-10:00 pm,8:00 am-3:00 pm5:00 pm-10:00 pm,8:00 am-3:00 pm5:00 pm-10:00 pm,8:00 am-3:00 pm5:00 pm-10:30 pm,8:00 am-3:00 pm5:00 pm-10:30 pm,8:00 am-3:00 pm5:00 pm-10:00 pm,"3499 16th StSan Francisco, CA 94114",(415) 525-4905,Yes,Yes,No,Street,Yes,Yes,Free,Yes,Yes,Yes,Brunch,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,Yes,
1743,Infusion Lounge,http://www.yelp.com/ /biz/infusion-lounge-san-francisco-3,"Dance Clubs,Bars,Pan Asian",$31-60,3.0 star rating,Closed,Closed,9:00 pm-2:00 am,9:00 pm-2:00 am,9:00 pm-2:00 am,9:00 pm-2:00 am,Closed,"124 Ellis StSan Francisco, CA 94102",(415) 421-8700,No,Yes,No,"Garage, Street",No,No,Free,No,Yes,No,Late Night,No,Yes,Dressy,Trendy,Very Loud,Full Bar,No,Yes,
272,Boba Guys,https://www.yelp.com/ /biz/boba-guys-san-francisco-4,"Coffee & Tea,Bubble Tea",Inexpensive,4.0 star rating,Closed,12:00 pm-9:00 pm,12:00 pm-9:00 pm,12:00 pm-9:00 pm,12:00 pm-10:00 pm,12:00 pm-10:00 pm,12:00 pm-6:00 pm,"3491 19th StSan Francisco, CA 94110",(415) 967-2622,Yes,Yes,No,Street,Yes,Yes,No,No,,,,,,,,,,,,
533,The Bird,https://www.yelp.com/ /biz/the-bird-san-francisco-2,"Chicken Shop,Sandwiches",Under $10,4.0 star rating,10:30 am-8:00 pm,10:30 am-8:00 pm,10:30 am-8:00 pm,10:30 am-9:00 pm,10:30 am-9:00 pm,11:00 am-4:00 pm,Closed,"115 New Montgomery StSan Francisco, CA 94105",(415) 872-9825,Yes,Yes,No,Garage,Yes,No,No,No,No,No,Lunch,Yes,No,Casual,Casual,Average,Beer & Wine Only,No,No,
804,Them Ky,https://www.yelp.com/ /biz/them-ky-san-francisco,Vietnamese,Under $10,3.5 star rating,Closed,8:00 am-9:00 pm,8:00 am-9:00 pm,8:00 am-9:00 pm,8:00 am-9:00 pm,8:00 am-9:00 pm,8:00 am-9:00 pm,"717 Ellis StSan Francisco, CA 94109",(415) 441-8525,Yes,No,No,Street,No,No,No,No,No,No,Lunch,Yes,Yes,Casual,Casual,Average,No,Yes,Yes,
326,Sing Sing Sandwich Shop,https://www.yelp.com/ /biz/sing-sing-sandwich-shop-san-francisco,"Sandwiches,Vietnamese",Under $10,4.0 star rating,8:00 am-4:00 pm,8:00 am-4:00 pm,8:00 am-4:00 pm,8:00 am-4:00 pm,8:00 am-4:00 pm,8:00 am-4:00 pm,8:00 am-4:00 pm,"309 Hyde StSan Francisco, CA 94109",(415) 885-5159,Yes,No,No,Street,Yes,No,No,No,No,No,Lunch,Yes,Yes,Casual,Divey,Average,No,Yes,No,
987,Liquid Gold,https://www.yelp.com/ /biz/liquid-gold-san-francisco,Beer Bar,Moderate,4.5 star rating,3:00 pm-10:00 pm,3:00 pm-10:00 pm,3:00 pm-10:00 pm,3:00 pm-11:00 pm,3:00 pm-12:00 am,2:00 pm-12:00 am,2:00 pm-8:00 pm,"1040 Hyde StSan Francisco, CA 94109",(415) 660-5142,,Yes,No,Street,No,No,,,Yes,,,,Yes,,"Casual, Trendy",Average,Beer & Wine Only,Yes,,
13,The Sandwich Place,https://www.yelp.com/ /biz/the-sandwich-place-san-francisco,Sandwiches,Under $10,4.5 star rating,6:30 am-5:00 pm,6:30 am-5:00 pm,6:30 am-5:00 pm,6:30 am-5:00 pm,6:30 am-5:00 pm,6:30 am-2:00 pm,Closed,"2029 Mission StSan Francisco, CA 94110",(415) 431-3811,Yes,Yes,No,Street,Yes,Yes,No,Yes,No,No,Lunch,Yes,No,Casual,Casual,Average,No,No,No,
1416,A16,http://www.yelp.com/ /biz/a16-san-francisco-4,"Italian,Pizza",$31-60,3.5 star rating,5:30 pm-10:00 pm,5:30 pm-10:00 pm,11:30 am-2:30 pm5:30 pm-10:00 pm,11:30 am-2:30 pm5:30 pm-10:00 pm,11:30 am-2:30 pm5:30 pm-11:00 pm,11:30 am-2:30 pm5:00 pm-11:00 pm,11:30 am-2:30 pm5:00 pm-10:00 pm,"2355 Chestnut StSan Francisco, CA 94123",(415) 771-2216,No,Yes,No,Street,Yes,No,No,Yes,Yes,No,Dinner,No,Yes,Casual,,Average,Beer & Wine Only,No,Yes,
1104,BEL,https://www.yelp.com/ /biz/bel-san-francisco,"Belgian,Bars,Modern European",$11-30,4.5 star rating,Closed,5:00 pm-9:30 pm,5:00 pm-9:30 pm,5:00 pm-9:30 pm,5:00 pm-10:00 pm,5:00 pm-10:00 pm,Closed,"3215 Mission StSan Francisco, CA 94110",(415) 206-1000,Yes,Yes,No,Street,Yes,No,Free,No,Yes,No,Dinner,No,Yes,Casual,Casual,Average,Beer & Wine Only,No,Yes,
935,L’emigrante Wine Bar &amp; Bistro,https://www.yelp.com/ /biz/l-emigrante-wine-bar-and-bistro-san-francisco,"Wine Bars,Sandwiches,Tapas/Small Plates",$11-30,4.5 star rating,5:00 pm-11:00 pm,5:00 pm-11:00 pm,5:00 pm-11:00 pm,5:00 pm-11:00 pm,4:00 pm-12:00 am,4:00 pm-12:00 am,4:00 pm-11:00 pm,"2199 Mission StSan Francisco, CA 94110",(415) 863-4777,No,Yes,No,Street,Yes,Yes,No,Yes,No,No,"Dinner, Dessert",No,Yes,Casual,Casual,Average,Beer & Wine Only,No,Yes,
214,Cafe La Flore,https://www.yelp.com/ /biz/cafe-la-flore-san-francisco-4,"Sandwiches,Cafes,Salad",Under $10,4.0 star rating,8:00 am-7:00 pm,8:00 am-7:00 pm,Closed,8:00 am-7:00 pm,8:00 am-7:00 pm,8:00 am-7:00 pm,8:00 am-7:00 pm,"1340 Irving StSan Francisco, CA 94122",(415) 504-6798,Yes,Yes,Yes,Street,Yes,No,Free,No,No,No,"Breakfast, Brunch, Lunch",Yes,Yes,Casual,Casual,Quiet,No,Yes,No,
2267,Sasaki,https://www.yelp.com/ /biz/sasaki-san-francisco-2,"Sushi Bars,Japanese",Above $61,4.5 star rating,Closed,5:30 pm-11:00 pm,5:30 pm-11:00 pm,5:30 pm-11:00 pm,5:30 pm-11:00 pm,5:30 pm-11:00 pm,Closed,"2400 Harrison StSan Francisco, CA 94110",(415) 829-8997,No,Yes,No,,No,No,No,No,Yes,No,Dinner,No,No,Dressy,Upscale,Quiet,Beer & Wine Only,No,Yes,
260,Taqueria Guadalajara,https://www.yelp.com/ /biz/taqueria-guadalajara-san-francisco,Mexican,Under $10,4.0 star rating,9:30 am-2:00 am,9:30 am-2:00 am,9:30 am-2:00 am,9:30 am-2:00 am,9:30 am-4:00 am,9:30 am-4:00 am,9:30 am-2:00 am,"4798 Mission StSan Francisco, CA 94112",(415) 469-5480,Yes,Yes,No,Street,Yes,No,No,No,No,No,"Lunch, Dinner, Late Night",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,
45,Dinosaurs,https://www.yelp.com/ /biz/dinosaurs-san-francisco-4,"Vietnamese,Sandwiches",Under $10,4.0 star rating,9:00 am-10:00 pm,9:00 am-10:00 pm,9:00 am-10:00 pm,9:00 am-10:00 pm,9:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,"2275 Market StSan Francisco, CA 94114",(415) 503-1421,Yes,Yes,No,Street,Yes,Yes,No,No,No,No,Lunch,Yes,No,Casual,Casual,Average,No,No,No,
586,George’s Zoo Liquor Deli,https://www.yelp.com/ /biz/georges-zoo-liquor-deli-san-francisco,"Beer, Wine & Spirits,Sandwiches",Under $10,4.5 star rating,7:00 am-9:00 pm,7:00 am-9:00 pm,7:00 am-9:00 pm,9:00 am-5:00 pm,7:00 am-9:00 pm,8:00 am-9:00 pm,8:00 am-8:00 pm,"2560 Sloat BlvdSan Francisco, CA 94116",(415) 664-3215,Yes,Yes,,Street,Yes,No,No,No,No,No,Lunch,Yes,No,Casual,Casual,Average,Beer & Wine Only,No,No,
336,Ace’s,https://www.yelp.com/ /biz/aces-san-francisco,Bars,Inexpensive,4.0 star rating,6:00 am-2:00 am,6:00 am-2:00 am,6:00 am-2:00 am,6:00 am-2:00 am,6:00 am-2:00 am,6:00 am-2:00 am,6:00 am-2:00 am,"998 Sutter StSan Francisco, CA 94109",(415) 673-0644,,Yes,No,Street,Yes,No,,,Yes,,,,Yes,,Divey,Average,Full Bar,Yes,,
202,Flying Pig Bistro Pub,https://www.yelp.com/ /biz/flying-pig-bistro-pub-san-francisco-2,"Sandwiches,Pubs,Sports Bars",Under $10,4.0 star rating,9:00 am-10:00 pm,9:00 am-10:00 pm,9:00 am-10:00 pm,9:00 am-10:00 pm,9:00 am-10:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,"433 S Van Ness AveSan Francisco, CA 94103",(415) 934-1234,Yes,Yes,No,Street,Yes,Yes,Free,Yes,No,No,Lunch,Yes,Yes,Casual,Casual,Quiet,Beer & Wine Only,Yes,No,
1428,Indigo,http://www.yelp.com/ /biz/indigo-san-francisco,American (New),$31-60,3.5 star rating,Closed,5:00 pm-9:30 pm,5:00 pm-9:30 pm,5:00 pm-9:30 pm,5:00 pm-11:00 pm,5:00 pm-11:00 pm,5:00 pm-9:30 pm,"687 Mcallister StSan Francisco, CA 94102",(415) 673-9353,No,Yes,,Street,No,No,No,No,Yes,No,Dinner,No,Yes,Casual,"Romantic, Classy",Average,Full Bar,No,Yes,
1913,Whole Foods Market Potrero,http://www.yelp.com/ /biz/whole-foods-market-potrero-san-francisco,"Grocery,Health Markets,Organic Stores",Pricey,3.5 star rating,8:00 am-10:00 pm,8:00 am-10:00 pm,8:00 am-10:00 pm,8:00 am-10:00 pm,8:00 am-10:00 pm,8:00 am-10:00 pm,8:00 am-10:00 pm,"450 Rhode IslandSan Francisco, CA 94107",(415) 552-1155,Yes,Yes,Yes,Garage,Yes,,,Yes,,No,,,,,,,Beer & Wine Only,,,
1279,Bourbon &amp; Branch,http://www.yelp.com/ /biz/bourbon-and-branch-san-francisco,"Cocktail Bars,Venues & Event Spaces,Speakeasies",Pricey,4.0 star rating,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,"501 Jones StSan Francisco, CA 94102",(415) 346-1735,,Yes,No,Street,No,No,,,Yes,,,,Yes,,Intimate,Average,Full Bar,No,,
741,Cafe XO,https://www.yelp.com/ /biz/cafe-xo-san-francisco,"Coffee & Tea,Sandwiches",Under $10,3.5 star rating,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,7:00 am-6:00 pm,7:00 am-6:00 pm,"1799 Church StSan Francisco, CA 94131",(415) 826-3535,Yes,Yes,No,Street,Yes,Yes,Free,No,No,No,Breakfast,Yes,No,Casual,Casual,Average,No,Yes,No,
429,Big Mouth Burgers,https://www.yelp.com/ /biz/big-mouth-burgers-san-francisco,Burgers,Under $10,3.5 star rating,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,"3392 24th StSan Francisco, CA 94110",(415) 821-4821,Yes,Yes,Yes,Street,Yes,Yes,No,No,No,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,No
103,Tacorea,https://www.yelp.com/ /biz/tacorea-san-francisco,"Mexican,Korean,Latin American",Under $10,4.5 star rating,11:30 am-3:00 pm6:00 pm-9:00 pm,11:30 am-3:00 pm6:00 pm-9:00 pm,11:30 am-3:00 pm6:00 pm-9:00 pm,11:30 am-3:00 pm6:00 pm-9:00 pm,11:30 am-3:00 pm6:00 pm-9:00 pm,11:30 am-3:00 pm6:00 pm-9:00 pm,Closed,"809 Bush StSan Francisco, CA 94108",(415) 885-1325,Yes,Yes,Yes,Street,Yes,Yes,Free,No,No,No,Lunch,Yes,No,Casual,Casual,Average,Beer & Wine Only,Yes,No,
1220,Luisa’s Pizza And Pasta,https://www.yelp.com/ /biz/luisas-pizza-and-pasta-san-francisco,"Italian,Wine Bars,Pizza",$11-30,4.0 star rating,5:00 pm-11:00 pm,Closed,5:00 pm-11:00 pm,5:00 pm-11:00 pm,5:00 pm-12:00 am,5:00 pm-12:00 am,5:00 pm-11:00 pm,"1550 California StSan Francisco, CA 94109",(415) 563-4043,Yes,Yes,No,Street,Yes,Yes,No,No,Yes,No,Dinner,Yes,Yes,Casual,Casual,Quiet,Beer & Wine Only,No,Yes,
706,Taqueria Castillo B,https://www.yelp.com/ /biz/taqueria-castillo-b-san-francisco,Mexican,Under $10,3.5 star rating,9:00 am-9:00 pm,9:00 am-9:00 pm,9:00 am-9:00 pm,9:00 am-9:00 pm,9:00 am-9:00 pm,9:00 am-9:00 pm,9:00 am-9:00 pm,"86 McAllister StSan Francisco, CA 94102",(415) 431-1092,Yes,No,No,Street,No,No,No,No,No,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,
117,Guerra Quality Meats,https://www.yelp.com/ /biz/guerra-quality-meats-san-francisco,"Meat Shops,Delis,Grocery",Under $10,4.5 star rating,9:00 am-7:00 pm,9:00 am-7:00 pm,9:00 am-7:00 pm,9:00 am-7:00 pm,9:00 am-7:00 pm,9:00 am-6:00 pm,9:00 am-6:00 pm,"490 Taraval StSan Francisco, CA 94116",(415) 564-0585,Yes,Yes,No,Street,No,No,No,Yes,No,No,Lunch,Yes,No,Casual,Casual,Average,Beer & Wine Only,No,No,
1281,Octavia,http://www.yelp.com/ /biz/octavia-san-francisco,American (New),$31-60,4.0 star rating,5:00 pm-10:00 pm,5:00 pm-10:00 pm,5:00 pm-10:00 pm,5:00 pm-10:00 pm,5:00 pm-10:30 pm,5:00 pm-10:30 pm,5:00 pm-10:00 pm,"1701 Octavia StSan Francisco, CA 94109",(415) 408-7507,No,Yes,No,Street,Yes,No,No,No,Yes,No,Dinner,No,No,Casual,,Average,Beer & Wine Only,No,Yes,
2246,Spruce,https://www.yelp.com/ /biz/spruce-san-francisco,American (Traditional),Above $61,4.0 star rating,11:30 am-2:00 pm5:00 pm-10:00 pm,11:30 am-2:00 pm5:00 pm-10:00 pm,11:30 am-2:00 pm5:00 pm-10:00 pm,11:30 am-2:00 pm5:00 pm-10:00 pm,11:30 am-2:00 pm5:00 pm-11:00 pm,5:00 pm-11:00 pm,10:00 am-2:00 pm5:00 pm-9:00 pm,"3640 Sacramento StSan Francisco, CA 94118",(415) 931-5100,Yes,Yes,No,"Valet, Street",No,No,Free,Yes,Yes,No,Dinner,No,Yes,Dressy,"Classy, Upscale",Average,Full Bar,No,Yes,
1236,Prubechu,http://www.yelp.com/ /biz/prubechu-san-francisco,"Asian Fusion,Seafood",$31-60,4.5 star rating,Closed,5:00 pm-10:00 pm,5:00 pm-10:00 pm,5:00 pm-10:00 pm,5:00 pm-10:00 pm,5:00 pm-10:00 pm,Closed,"2847 Mission StSan Francisco, CA 94110",(415) 952-3654,Yes,Yes,No,Street,Yes,No,No,No,Yes,No,Dinner,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,Yes,
208,The Salad Place,https://www.yelp.com/ /biz/the-salad-place-san-francisco-4,"American (Traditional),Sandwiches,Salad",Under $10,4.5 star rating,6:30 am-4:00 pm,6:30 am-4:00 pm,6:30 am-4:00 pm,6:30 am-4:00 pm,6:30 am-4:00 pm,8:00 am-4:00 pm,Closed,"400 London StSan Francisco, CA 94112",(415) 333-4030,Yes,Yes,No,Street,Yes,No,Free,Yes,Yes,No,Lunch,Yes,Yes,Casual,Casual,Average,No,No,Yes,
372,Choice Yakiniku,https://www.yelp.com/ /biz/choice-yakiniku-san-francisco,Japanese,Under $10,4.0 star rating,9:00 am-9:00 pm,9:00 am-9:00 pm,9:00 am-9:00 pm,9:00 am-9:00 pm,9:00 am-9:00 pm,9:00 am-9:00 pm,Closed,"Diamond Heights Shopping CtrSan Francisco, CA 94131",(415) 206-9755,Yes,Yes,No,Private Lot,Yes,No,No,No,No,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,Yes,
1340,BIX,http://www.yelp.com/ /biz/bix-san-francisco,"American (Traditional),Bars,Music Venues",$31-60,4.0 star rating,4:30 pm-10:00 pm,4:30 pm-10:00 pm,4:30 pm-10:00 pm,4:30 pm-11:00 pm,11:30 am-12:00 am,5:30 pm-12:00 am,5:30 pm-10:00 pm,"56 Gold StSan Francisco, CA 94133",(415) 433-6300,No,Yes,No,"Valet, Street",Yes,No,No,No,Yes,No,Dinner,No,Yes,Dressy,Classy,Average,Full Bar,No,Yes,
157,Cafe Seventy8,https://www.yelp.com/ /biz/cafe-seventy8-san-francisco,Coffee & Tea,Inexpensive,4.5 star rating,6:00 am-7:00 pm,6:00 am-7:00 pm,6:00 am-7:00 pm,6:00 am-7:00 pm,6:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,"78 29th StSan Francisco, CA 94110",(415) 970-2233,Yes,Yes,No,Street,Yes,Yes,Free,,,,,,,,,,,,,
704,Tyger’s,https://www.yelp.com/ /biz/tygers-san-francisco,"Diners,Breakfast & Brunch",Under $10,3.5 star rating,7:00 am-3:30 pm,7:00 am-3:30 pm,7:00 am-3:30 pm,7:00 am-3:30 pm,7:00 am-3:30 pm,7:00 am-3:30 pm,7:00 am-3:30 pm,"2798 Diamond StSan Francisco, CA 94131",(415) 239-4060,Yes,No,No,Street,Yes,No,No,No,No,No,Breakfast,Yes,Yes,Casual,Casual,Average,No,No,Yes,
194,Caffe Ambrosia,https://www.yelp.com/ /biz/caffe-ambrosia-san-francisco,"Ice Cream & Frozen Yogurt,Coffee & Tea,Juice Bars & Smoothies",Inexpensive,4.5 star rating,8:00 am-5:00 pm,8:00 am-5:00 pm,8:00 am-5:00 pm,8:00 am-5:00 pm,8:00 am-5:00 pm,Closed,Closed,"14 Trinity PlSan Francisco, CA 94104",(415) 362-0538,Yes,No,No,Street,Yes,Yes,No,No,,,,,,,,,,,,
107,Zaytoon Mediterranean Wraps,https://www.yelp.com/ /biz/zaytoon-mediterranean-wraps-san-francisco,"Mediterranean,Sandwiches",Under $10,4.0 star rating,11:30 am-9:00 pm,11:30 am-9:00 pm,11:30 am-9:00 pm,11:30 am-9:00 pm,11:30 am-9:00 pm,11:30 am-9:00 pm,11:30 am-9:00 pm,"1136 Valencia StSan Francisco, CA 94110",(415) 824-1787,Yes,Yes,Yes,Street,Yes,Yes,No,Yes,No,No,Lunch,Yes,No,Casual,Casual,Average,Beer & Wine Only,Yes,No,
1184,Big Chef Tom’s Belly Burgers,https://www.yelp.com/ /biz/big-chef-toms-belly-burgers-san-francisco,Burgers,$11-30,4.0 star rating,10:30 am-9:00 pm,10:30 am-9:00 pm,10:30 am-9:00 pm,10:30 am-9:00 pm,10:30 am-9:00 pm,12:00 pm-9:00 pm,11:30 am-8:00 pm,"1550 Howard StSan Francisco, CA 94103",(415) 513-1331,Yes,Yes,Yes,Street,Yes,No,No,Yes,No,Yes,Lunch,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,No
1314,Nomica,http://www.yelp.com/ /biz/nomica-san-francisco,"Japanese,Cocktail Bars,Wine Bars",$31-60,4.0 star rating,5:30 pm-11:00 pm,5:30 pm-11:00 pm,5:30 pm-11:00 pm,5:30 pm-11:00 pm,5:30 pm-11:00 pm,5:30 pm-11:00 pm,Closed,"2223 Market StSan Francisco, CA 94114",(415) 655-3280,No,Yes,No,Street,No,No,No,Yes,Yes,No,Dinner,No,Yes,Casual,Trendy,Average,Full Bar,No,Yes,
1191,Velvet Cantina,https://www.yelp.com/ /biz/velvet-cantina-san-francisco,"Mexican,Bars",$11-30,4.0 star rating,5:00 pm-12:00 am,5:00 pm-12:00 am,5:00 pm-12:00 am,5:00 pm-12:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-12:00 am,"3349 23rd StSan Francisco, CA 94110",(415) 648-4142,Yes,Yes,No,Street,Yes,No,Free,No,Yes,No,Dinner,No,Yes,Casual,Casual,Loud,Full Bar,No,Yes,
9,Cheese Boutique,https://www.yelp.com/ /biz/cheese-boutique-san-francisco-2,"Cheese Shops,Sandwiches,Delis",Under $10,5.0 star rating,10:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-6:30 pm,10:00 am-5:00 pm,"660 Chenery StSan Francisco, CA 94131",(415) 333-3390,Yes,Yes,,Street,Yes,No,No,No,No,No,Lunch,Yes,No,Casual,Casual,Quiet,No,No,No,
